0100000007	Genesis
0605040092	[The reason they did that is that all the men who left Egypt], those who were old enough to be soldiers, died in the desert after they left Egypt.
06050500a6	They had been circumcised in Egypt, but the baby boys who had been born while their parents were camping in the desert after they left Egypt had not been circumcised.
060506014f	Our Israeli ancestors traveled around in the desert for 40 years, and all the men who were old enough to be soldiers had died. [The women had also died]. They had not obeyed Yahweh, so Yahweh said that they would not arrive at the land that he had promised to our ancestors that he would give to us, a land that was very fertile [MTY].
06050700c2	The sons of those who had disobeyed Yahweh were the ones whom Joshua circumcised at Gilgal. They were circumcised because they had not been circumcised [while they were traveling in the desert].
0605080076	After all the Israeli males had been circumcised, they remained in the camp and rested until their wounds were healed.
0605090151	Then Yahweh said to Joshua, “[Because your forefathers were slaves in Egypt], the Egyptians felt a revulsion toward you. But today I have removed the revulsion the Egyptians have had toward you.” Because of that, the people called the place ‘Gilgal’, [which sounds like the Hebrew word ‘removed’,] and it still has that name.
06050a00ae	In the evening of the fourteenth day of that month, while the Israeli people were camped at Gilgal, on the plain near Jericho [city], they celebrated the Passover [Festival].
06050b009a	The next day, they found some barley grain in the fields in that area. So they took that and roasted it and ate it with bread that was made without yeast.
06050c007e	The next day, [God] stopped [sending] manna for the Israeli people to eat. After that, they ate food that was grown in Canaan.
06050d00de	One day when Joshua came near Jericho, he looked up and saw a man standing in front of him. The man was holding a sword in his hand. Joshua approached him and asked him, “Are you [going to fight] for us or against us?”
06050e016f	The man replied, “I am not [planning to fight with you] or [against you]. Instead, I am the commander of Yahweh’s army [in heaven], and I have come [down from there to assure you that Yahweh will help you].” Then Joshua bowed down with his face on the ground (to show his respect for/to worship) the man, and said to him, “Tell me what [you want me to do].”
06050f00b9	The commander of Yahweh’s army replied, “Take off your sandals! [I am Yahweh, and] the ground on which you are standing is holy because I am here.” So Joshua took off his sandals.
06060100ae	Meanwhile, the guards of Jericho shut the gates of the city tightly, because [they were afraid] of the Israeli [army]. No one was allowed to go into the city or go out of it.
060602009b	Then Yahweh said to Joshua, “Listen [to what I say]! I am going to enable your army [SYN] to capture/conquer [MTY] Jericho and its king and its soldiers.
0606030044	So your army must march around the city for six days, once each day.
0606040148	Tell seven priests to march around with them. Each priest must carry a trumpet. Four other priests must carry the sacred chest, and they must walk behind the priests who are carrying the trumpets. On the seventh day, the army must march around the city seven times, and the priests must be blowing the trumpets while they march.
0606050128	[After they have all marched around the city seven times], the priests must blow their trumpets [once], very loudly. When the Israeli people/soldiers hear that, they must shout loudly. Then the wall of the city will collapse, and all the Israeli people/soldiers will go straight into the city.”
06060600e4	So Joshua summoned the priests and said to them, “Tell four priests to carry the chest [that contains] the Ten Commandments that Yahweh [gave to us]. [Tell] seven [other] priests to carry trumpets and walk in front of them.”
0606070108	And Joshua told the soldiers, “Start marching! March around the city, with several soldiers with weapons marching in front. Behind them will march the seven priests with trumpets, and behind them will march the four priests carrying Yahweh’s [sacred] chest.”
