2800000005	Matej
2a101200a5	Sago kaj ramol ando zakon: svako ko rastavil pe katar piri romnji thaj lel avrja, ćerel preljub; thaj ko oženil pe e romnjasa savi si rastanime, preljub ćerel.”
2a1013009b	Askal o Isus nastavisarda: “Sas varesosko barvalo manuš, savo lelas pe peste majšukar thaj majkuč drze, trajilas svako đes raikane thaj veselilas pe.
2a10140065	A angle lesko vudar pašljolas varesavo čoro manuš savo sas sa ande čirurja. Lesko alav sas Lazar,
2a101500a1	thaj čeznilas samo te čaljol e prušukenca save perenas katar e barvalešći sinija. Dok gajda pašljolas avenas e džućhela thaj čarnas e čirurja pe leste.
2a10160087	A kana mulo o čoro, e anđelurja inđardine les ande Avramešće angalja. Pale godova mulo vi o barvalo manuš, thaj prahosardine les.
2a10170090	A lešći duša đeli po than kaj si e mule, thaj dok sas ande bare muke vazda pire jakha thaj dadural dikhla e Lazare ande Avramešće angalja.
2a101800ad	Thaj čhuta muj: ‘Dade Avraame, smiluitu manđe thaj bičhal e Lazare te umočil piro naj ando paj thaj šudrjarel mungri čhib kaj zurale muči man ande akava plameno.’
2a101900b8	Pe godova phendas o Avram: ‘De tut gođi, čhaveja, kaj tu pale ćiro trajo primisardan ćiro lačhipe, a gajda vi o Lazar piro bilačhipe. Akana vo akate tešil pe, a tu mučis tut.
2a101a0090	Osim godova, maškar amende thaj tumende si bari provalija thaj vi okola save kamline sas našti naćhen okotar akaring, niti akatar okoring.’
2a101b0069	Pe godova o barvalo manuš phendas: ‘Moliv tut askal, dade, bičhal e Lazare ando ćher mungre dadesko.
2a101c006e	Kaj si man pandž phral pa neka džal thaj upozoril len te na vi von aven akaring ande kava than e mukengo.’
2a101d0080	A o Avram phendas lešće: ‘Opomenil len o Mojsija thaj e prorokurja ande pire zapisurja. Neka čiton thaj čhon kan lende.’
2a101e005d	A vo phendas: ‘O na, dade Avraame! Nego te avilo lende vareko andar e mule, obratina pe.’
2a101f008d	A vo phendas lešće: ‘Ako či ašunen e Mojsija thaj e prorokonen, či paćana sa vi te uštel thaj avel lenđe vareko andar e mule.’”
2a1101007a	O Isus phendas pire učenikonenđe: “O iskušenje moraš te avel, ali teško e manušešće kroz savo avel o iskušenje.
2a110200b8	Kasave manušešće avilosas majlačhe te phanden lešće mlinsko bar oko e kor, thaj te čhuden les ando more, nego te crdel po bezeh jećhe katar akala manuša saven si cara paćipe.
2a1103006a	Upozoriv tumen! Ako ćiro phral savo si verniko pogrešil, ukori les thaj jartosar lešće ako pokajil pe.
2a1104009d	Pa ako vi efta drom po đes sagrešil protiv tute thaj efta drom po đes avel thaj phenel tuće: ‘Jartosar manđe. Pogrešisardem!’, jartosar lešće.”
2a11050063	E apostolurja phendine e Gospodešće: “Trubul amen majbut paćipe. Phen amenđe sar te dobis!”
2a110600ca	O Gospod phendas lenđe: “Te avel tumen paćipe gajda cikno sago kaj si e gorušicako zrno, phendinesas akale dudošće: ‘Inkaltu e korenosa thaj presadi tut ando more!’, thaj vo presadisajlo sas.
2a1107009d	Ko tumendar phenela pire slugašće savo oril ili lel sama pe stoka, kana boldela pes andar o polje thaj del ando ćher: ‘Av brzo thaj beš pale sinija?’
2a110800a2	Či umesto godova phenena lešće gajda: ‘Ćer manđe večera! Čhov e keceljko pe tute thaj služisar man dok hav thaj pijav, pale godova tu haja thaj peja?’
2a11090047	E slugašće pale godova či zahvalil pe kaj vo samo ćerel piri bući.
2a110a0090	Gajda vi tumen: kana sen poslušne e Devlešće, phenen: ‘Sluge sam save či zaslužin pohvala! Ćerdam samo so samas udžile te ćeras!’”
2a110b006e	Gajda dok putuilas majdur prema o Jerusalim, o Isus naćhelas maškar e Samarijaći thaj e Galilejaći regija.
2a110c0057	Kana delas ande varesosko gav, angle leste avile deš gubavcurja. Ačhiline cara majdur
2a110d0051	thaj počnisardine te čhon muj: “Isuse, Učiteljina, smiluisar tut amenđe!”
2a110e00b0	Kana o Isus dikhla len, phendas lenđe: “Džan thaj sikaven tumen e rašajenđe te dićhen tumen thaj phenen dali sen saste!” Thaj dok džanas dromesa sastile katar e guba.
2a110f0052	Jek lendar dikhla kaj sastilo, bolda pe thaj slavisarda e Devle andar sasto glaso.
2a11100075	Čhuda pes pe koča angle Isusešće pungre thaj zahvalisarda lešće. A sas godova varesavo manuš andar e Samarija.
2a11110041	O Isus phučla: “Či li sastile deš džene? Kaj si okola inja?
2a11120050	Dali nijek lendar či bolda pe te del slava e Devlešće osim akava tuđinco?”
2a1113006a	Askal phendas e manušešće savo sastilo: “Ušti thaj dža. Ćiro paćipe ande mande spasisarda tut!”
2a111400a2	Jekhvar kana e fariseja phučline e Isuse kana avela e Devlesko carstvo, O Isus phendas lenđe: “E Devlesko carstvo či avela e znakonenca save šaj dićhen pe.
2a11150070	Našti phenela pe: ‘Aketalo akate!’, ili: ‘Eketalo okote!’ Ake e Devlesko carstvo si maškar tumende!”
2a111600b3	Pale godova phendas e učenikonenđe: “Avela e vrjama kana kamena te dićhen jek katar e đesa kana me, o Čhavo e Manušesko, vladiva sago o caro, ali či dićhena godova đes.
2a1117005f	Askal phenena tumenđe: ‘Eketalo okote, aketalo akate!’ Ali na džan thaj na prasten inća!
2a11180098	Kaj sago e munja kaj sevil pe jek krajo e nebesko thaj rasvetlil sa dži ke aver krajo, gajda avela vi manca, e Manušešće Čhavesa, ando mungro đes.
2a1119004f	Ali majsigo trubuv but te pretrpiv thaj akava naraštaj trubula te odbacil man.
2a111a0065	Thaj sago kaj sas ande Nojašći vrjama gajda avela vi ando đes kana avava me o Čhavo e Manušesko.
2a111b00aa	E manuša hanas, pijenas, ženinas pe thaj udajinas pe dži ko đes dok o Noje či dijas ando baro brodo, thaj avilo o potop thaj uništisardas sa so nas ando baro brodo.
2a111c00a8	Askal avela sago kaj sas dumut kana trajilas o Lot: Kana e manuša ando gav savo akhardolas Sodoma, hanas thaj pijenas, ćinenas thaj bićinenas, sadinas thaj gradinas,
2a111d00ab	sa dži ke detharin kana o Lot inkljisto andar o gav Sodoma, a askal andar o nebo zapljuštisarda e jag thaj o sumpor thaj uništisardas sa okolen save ačhiline ando gav.
2a111e004e	Isto gajda iznenada avela ando đes kana boldava man me o Čhavo e Manušesko.
2a111f00ac	Gajda ande okova đes, ko avela po krovo, a lešće stvarja si ando ćher, neka na fuljel te lel len. Thaj ko si ande njive, neka či boldel pes palpale te lel vareso pesa.
2a1120002c	Den tumen gođi sar muli e Lotošći romnji!
2a11210070	Kaj ko lela sama pe piro trajo te araćhe les, hasarela les; a ko hasarel piro trajo zadobila les palo večnost.
2a11220075	Phenav tumenđe, ande koja rjat kana me boldava man avena duj džene ande jek kreveto. Jek lela pes, aver mućela pe.
2a11230046	Duj manušnja zajedno meljina o điv; jek lela pes, a aver mućela pe.
2a1124003f	Duj džene avena ando polje; jek avela lino, a aver ačhela.”
2a112500c3	Pe godova e učenikurja phučline les: “A kaj godova Gospode?” A o Isus phendas lenđe: “Avela očito sago vi akaja poslovica: ‘kaj ćiden pes e lešinarja okote kaj si o mulo telo.’”
2a12010085	Askal o Isus phendas e učenikonenđe e usporedba te sikavel len sar uvek trubun te molin pe thaj sar nikada či trubun te odustanin.
2a12020066	Thaj phendas: “Ande jek gav sas jek sudija savo či daralas e Devlestar a e themestar či ladžalas.
2a1203007b	A ande godova gav sas vi jek udovica savi stalno avelas leste thaj molilas les: ‘Deman pravda angle mungro protivniko.’
2a12040083	O sudija varesavi vrjama či marilas pale godova, ali napokon phendas: ‘Vi ako či darav katar o Del thaj či mariv pale manuša,
2a12050083	ali dava pravda akale udovica, kaj, ako či dav lat pravda, dosadila manđe dok či dobil piro pravo, kaj stalno dosadil man!’”
2a12060056	Askal phendas o Gospod Isus: “Dićhen sar ispravno postupisarda o nepravedno sudija.
2a12070095	Kaj o Del strpljivo čhola kan ke lenđe molitve thaj pobrinila pe te dobin pravda okola save pripadin lešće thaj vapin lešće o đes thaj e rjat.
2a12080083	Phenav tumenđe kaj brzo dela len pravda. Ali kana me, o Čhavo e Manušesko, boldava man pe phuv, dali arakhava kasavo paćipe?”
2a1209007f	Askal o Isus phendas još akaja usporedba varesavenđe save sas uverime ande piri vlastito pravednost, a averen prezirisarenas:
2a120a004e	“Duj manuša đele ando Hramo te molin pe. Jek sas fariseji a aver cariniko.
2a120b00a3	O fariseji ačhelas thaj molilas pe pale peste: ‘Devla, nais tuće kaj naj sem sago aver manuša, grabežljivo, nepravedno, preljubniko, ili sago akava cariniko.
2a120c0041	Me postiv duvar ando kurko; dav deš posto katar sa so si man.’
2a120d00c6	A o cariniko, ačhelas majdur, thaj či usudilas pe ni pe jakha te vazdel prema o nebo, nego pećelas pe ando kolin te sikavel piri tuga thaj phenelas: ‘Devla av milostivo manđe bezehalešće!’
2a120e00a7	Phenav tumenđe: vo bolda pe ćhere pravedno anglo Del, a na o fariseji! Kaj svako ko korkoro pes uzvisil, avela ponizime, a ko korkoro pes ponizil, avela uzvisime.”
2a120f008e	A e Isusešće anenas vi e cikne čhavren te čhol pire vas pe lende te blagoslovil len, a kana godova dikhline e učenikurja braninas lenđe.
2a1210008b	A o Isus akharda len thaj phendas: “Mućen e čhavren te aven mande thaj na branin lenđe, kaj kasavenđe pripadil e Devlesko carstvo.”
2a1211006a	“Čače, phenav tumenđe, savo či primil e Devlesko carstvo sago cikno čhavro, či dela ande leste.”
2a12120071	Varesavo židovsko vođa phučlas e Isuse: “Lačhe učiteljina, so trubul te ćerav te dobiv o večno trajo?”
2a12130069	A o Isus phendas lešće: “Sostar man akhares lačheja? Khonikal naj lačho, nego li samo o jedino Del.
2a121400b3	A e zapovedi andar o Mojsijesko zakon džanes: ‘Na ćer preljub’, ‘Na mudar’, ‘Na čor’, ‘Na svedočisar hohamne’, ‘Poštuisar ćire dades thaj ćire deja.’”
2a1215003a	A vo phendas: “Sa gadava ćerav katar mungro ternipe.”
2a121600bb	Kana godova ašunda o Isus, phendas lešće: “Još jek ačhilo tut: sa so si tut bićin thaj podelisar e čorenđe thaj avela tu barvalipe ando nebo. A askal av thaj dža pale mande.”
2a1217006a	Kana vo godova ašundas, ražalostisajlo kaj sas zurale barvalo thaj či kamlas te bićinel sa so sas les.
2a12180061	O Isus dikhla pe leste thaj phendas: “Sar si phare e barvalešće te del ande Devlesko carstvo!
2a12190066	Majloće si e kamilaće te naćhel kroz e suvjaće kan nego o barvalo te del ande Devlesko carstvo.”
2a121a0048	Okola save godova ašundine, phendine: “Pa ko askal šaj spasil pe?”
2a121b004f	A o Isus phendas: “So si nemoguće e manušenđe, moguće si e Devlešće.”
2a121c005e	Askal o Petar phendas: “Ake, amen muklam sa amaro thaj teljardam pale tute te sledis tut.”
2a121d00c5	A o Isus phendas lenđe: “Čače, phenav tumenđe, naj godova savo muklasas piro ćher, ili pire romnja, ili pire phralen, ili pire dade thaj pire deja, ili pire čhavren zbog e Devlesko carstvo,
2a121e0067	a te či već pe akava them primila majbut nego so mukla, a pe okova them savo avel vi večno trajo.”
2a121f00c2	O Isus ćida oko peste e dešuduj apostolen thaj phendas lenđe: “Ake das ando Jerusalim, a okote dogodila pe sa so e prorokurja ramosardine ando Sveto lil, pale mande e Čhave e manušešće.
2a12200062	Von predaina man ande vas e nevernikonenđe, save marena muj mandar, ladžarena man, vređona man,
2a1221004c	bičuina man thaj mudarena man, ali me o trito đes uštava andar e mule.”
2a122200a6	A e učenikurja khanči katar godova so o Isus phendas či haćardine. O značenje godole alavengo sas lendar garado thaj našti haćardine so o Isus phenelas lenđe.
2a12230065	A kana o Isus avilo paše dži ko gav o Jerihon, varesavo koro manuš bešelas po drom thaj prosilas.
2a12240054	A kana o koro manuš ašunda kaj naćhel okotar o but o them, phučlas so si godova.
2a12250037	Phendine lešće: “Naćhel o Isus andar o Nazaret.”
2a12260053	A vo pe godova čhuta muj: “Isuse e Davidešće Čhaveja, smiluitu tut manđe!”
2a1227009e	A okola kaj džanas anglal o Isus ačhavenas e kore manuše te na čhol muj, ali vo još majzurale čholas muj: “E Davidešće Čhaveja, smiluitu manđe!”
2a12280077	Kana o Isus ašunda les ačhilo thaj phendas te anen les leste. Kana e kore manuše andine majpaše o Isus phučla les:
2a1229004c	“So kames te ćerav tuće?” A vo phendas: “Gospode, te šaj dikhav.”
2a122a0052	A o Isus phendas lešće: “Akana šaj te dićhes! Ćiro paćipe sastarda tut.”
2a122b00bd	E kore manušešće jakha odma putajle thaj počnisarda te dićhel, uputisajlo dromesa palo Isus thaj počnisarda te slavil e Devles. A sa o them savo godova dikhla dija slava e Devlešće.
2a13010034	O Isus dijas ando Jerihon. Dok naćhelas kroz o gav,
2a13020061	angle leste avilo o manuš savo akhardolas Zakej. Vo sas glavno cariniko thaj sas zurale barvalo.
2a13030076	Probilas te dićhel e Isuse, ali sas zurale cikno manuš thaj našti dikhla les katar o but o them savo sas oko leste.
2a1304006f	Vo zato prastaja anglal, thaj lija pe opre pe smokva paše savi o Isus trubujas te naćhel te šaj dićhel les.
2a1305008f	Kana o Isus areslo pe godova than, dikhla opre thaj phendas lešće: “Zakej, brzo fulji tele! Ađes trubul te avav gosto ande ćiro ćher.”
2a1306005a	O Zakej brzo fuljisto tele katar e smokva thaj pherdo bah ugostisarda les ande piro ćher.
2a13070059	A sa save godova dikhline počnisardine te mrmljan: “Đelo ando ćher e bezehalesko!”
2a1308009e	A o Zakej ačhilo thaj phendas e Gospodešće: “Gospode ake, opaš mungro barvalipe dava e čorenđe! Thaj ako varekas hohadem, boldav štar drom majbut.”
2a13090078	Pe godova o Isus phendas lešće: “Ađes ande akava ćher avilo o spasenje kaj si vi akava manuš e Avraamesko čhavo!
2a130a004f	Me o Čhavo e Manušesko avilem te rodav thaj te spasiv okova so si hasardo!”
2a130b00ac	O but o them sa godova ašunelas, a o Isus phendas lenđe još jek usporedba zato kaj sas o Isus paše pašo Jerusalim thaj gndinas kaj odma pojavila pe e Devlesko carstvo.
2a130c008a	Thaj phendas: “Sas varesavo ugledno manuš savo trubuja te otputuil ande dur phuv te okote okrunin les sago caros, a askal te boldel pe.
2a130d00a7	Zato akhardas pire deš slugonen, dija len svakones po opaš kila rup so sas štar čhonenđi poćin thaj phendas lenđe: ‘Trguin akale rupesa dok či boldav man.’
2a130e00a0	A e manuša andar lešći phuv mrzanas les thaj bičhaldine pale leste e poslaniko te phenen e majbare carošće: ‘Či kamas te akava caruisarel pe amende.’
2a130f0095	Kana vo primisarda piro carstvo thaj bolda pe palpale, naredisarda te anen lešće okolen slugen savenđe dijas o rup te ašunel kozom zaradisardine.
2a1310006c	O prvo sluga avilo thaj phendas: ‘Gospodarina, o iznos savo dijan man ćerdem te avel deš drom majbut.’
2a13110076	Phendas lešće: ‘But lačhe! Lačho san sluga, zato kaj sanas verno ande cikno, dava tut te vladis pe deš gava!’
2a1312006b	Aver sluga avilo thaj phendas: ‘Gospodarina o iznos savo dijan man ćerdem te avel pandž drom majbut.’
2a13130034	Phendas lešće: ‘Lačhe! Vladi pe pandž gava!’
2a13140088	A o trito sluga avilo bi zaradako thaj phendas: ‘Gospodarina, ale tuće ćiro rup, savo dijan man. Arakhavas les garado ando dikhloro.
2a13150060	Daravas tutar kaj san strogo manuš. Les so či uložisardan, thaj žanjis so či sadisardan.’
2a131600a4	Phendas lešće: ‘Pe ćire alava aveja osudime, bilačho slugona! Džanglan kaj sem strogo manuš, kaj lav so či uložisardem thaj kaj ćidav kaj či sadisardem?
2a1317005e	Sostar askal či uložisardan mungre love ande banka? Gajda barem dobisardemas e kamatenca.’
2a13180073	Pe godova o caro phendas kolenđe save sas okote ćidine: ‘Len lestar o rup thaj den okolešće saves si deš.’
2a13190046	Phendine lešće: ‘Ali gospodarina, pa les već si deš kile rup!’
2a131a0092	O caro phendas lenđe: ‘Phenav tumenđe: Okoles kas si, dela pe lešće još majbut, a okoles save naj, lela pes lestar vi okova cara so si les.
2a131b0074	A mungre dušmajen okolen save či kamline man te me avav caro, anen len akaring thaj mudaren len angle mande.’”
2a131c004c	Nakon so phendas lenđe godova, o Isus teljarda majdur karingal o Jerusalim.
2a131d0079	Kana avilo paše dži ke gava e Vitfaga thaj e Vitanija save sas pe Maslinsko gora, bičhalda anglal pire duj učenikonen
2a131e00ae	thaj phendas lenđe: “Džan ando gav savo si angle tumende. Čim den ande leste, araćhena phangle terne magarco saves još khonik či jašisarda. Putren les thaj anen les.
2a131f007c	Ako vareko phučel tumen: ‘Sostar putren e magare?’ Gajda phenen: ‘Trubun e Gospodešće’, thaj odma mućena len.”
