2800000007	Matthew
2a15150068	and those that are in the midst of it, depart; and let not them that are in the countries enter into it.
2a15160054	For these are days of vengeance, that all things which are written may be fulfilled.
2a15170098	But wo to them that are with child, and to them that give suck in those days; for there shall be great distress in the land, and wrath upon this people,
2a151800bf	and they shall fall by the edge of the sword, and be led captive into all nations: and Jerusalem shall be trampled down by the Gentiles, till the times of the Gentiles too shall be fulfilled.
2a15190099	And there shall be signs in the sun, and in the moon, and in the stars; and on the earth distress of nations in perplexity, the sea and the waves roring:
2a151a0085	and men ready to die for fear and apprehension of the things that are coming upon the land; for the powers of heaven shall be shaken.
2a151b0059	And then shall they see the Son of man coming, as on a cloud, with power and great glory.
2a151c0073	But when these things begin to come to pass, look upwards and lift up your heads, for your redemption draweth nigh.
2a151d0034	And He spake a parable to them, Behold the fig-tree,
2a151e005e	and all the trees, when they shoot out, ye see and know of yourselves that summer is now near:
2a151f0061	so likewise know ye, when ye see these things coming to pass, that the kingdom of God is at hand.
2a15200050	Verily I tell you, this generation shall not pass away till all be accomplished.
2a15210043	Heaven and earth shall pass away, but my words shall not pass away.
2a152200ac	Take heed to yourselves, least at any time your hearts be overcharged with surfeiting and drunkenness, and the cares of life, and so that day should come upon you unawares:
2a15230050	for as a snare shall it come upon all that dwell on the face of the whole earth.
2a152400a2	Watch therefore and be constant in prayer, that ye may be counted worthy to escape all these things, which shall come to pass, and to stand before the Son of man.
2a1525006b	Thus He was by day teaching in the temple; and at night He retired to the mount called the mount of Olives.
2a1526004e	And all the people came early in the morning to Him in the temple to hear Him.
2a1601004a	Now the feast of unleavened bread drew nigh, which is called the passover.
2a16020076	And the chief priests and scribes were consulting how they might put Him to death; for they were afraid of the people.
2a1603004a	Then entred Satan into Judas who was surnamed Iscariot, one of the twelve.
2a16040065	And he went and conferred with the chief priests and the captains, how he might betray Him unto them.
2a16050030	And they were glad and agreed to give him money:
2a1606006d	and he accepted the terms, and sought an opportunity to betray Him unto them in the absence of the multitude.
2a16070052	The day of unleavened bread being come, on which the paschal-lamb was to be slain,
2a1608005d	Jesus sent Peter and John, saying, Go and prepare the passover for us, that we may eat of it.
2a1609003e	And they said unto Him, Where wouldst thou have us prepare it?
2a160a00a3	And He said unto them, Behold, when ye are come into the city, there shall meet you a man, carrying a pitcher of water, follow him into the house where he entreth:
2a160b0085	and say to the master of the house, Our Master inquireth by us, Where is the room, in which I may eat the passover with my disciples?
2a160c0045	And he will shew you a large upper room set out; there make it ready.
2a160d0047	And they went and found as He had told them; and prepared the passover.
2a160e0049	And when the hour was come, He sat down and the twelve apostles with Him.
2a160f0061	And He said unto them, I have earnestly desired to eat of this passover with you before I suffer:
2a16100066	for I say unto you, that I will not eat of it any more, till it be accomplished in the kingdom of God.
2a16110059	And taking the cup He gave thanks and said, Take this and distribute it among yourselves.
2a16120069	For I tell you, that I will not drink again of the fruit of the vine, till the kingdom of God shall come.
2a16130093	And He took bread, and gave thanks and brake it, and gave it to them, saying, This is my body which is given for you; do this in remembrance of me:
2a1614006e	as also the cup after supper, saying, This cup represents the new covenant in my blood, which is shed for you.
2a16150046	And yet behold, the hand of him that betrayeth me is at table with me:
2a16160060	and the Son of man is going indeed as was determined; but wo to that man by whom He is betrayed.
2a16170053	And they began to enquire among themselves, which of them it was that should do it.
2a16180058	And there was also a dispute among them, which of them should be accounted the greatest:
2a16190072	but He said unto them, The kings of the Gentiles lord it over them, and those in authority are called benefactors.
2a161a0072	But ye shall not do so: but let the greatest among you be as the younger; and he that presides as he that serveth.
2a161b008c	For which is greater, he that sitteth at table, or he that serveth? is not he that sitteth at table? but I am among you as one that serveth.
2a161c002c	Ye have continued with me in my temptations;
2a161d0041	and I appoint you a kingdom, as my Father hath appointed unto me:
2a161e006f	that ye may eat and drink at my table in my kingdom, and sit upon thrones, judging the twelve tribes of Israel.
2a161f0074	And the Lord said, Simon, Simon, behold, Satan hath desired to have you my disciples, that he may sift you as wheat:
2a1620006e	but I have prayed for thee, that thy faith may not fail; and when thou art converted, strengthen thy brethren.
2a16210053	And he said unto Him, Lord, I am ready to go with thee both to prison and to death.
2a1622007a	But He replied, I tell thee, Peter, the cock shall not crow this day, before thou hast thrice denied that thou knowest me.
