2800000007	Matthew
29050400c8	faaen fitowu mwo aar geoni paiun me pirheen, nge esooaw feffereei noa rhag, iwe me egaen ripiy parang we ammwarhiun ngaeni pirheen. Mwaaen een e igin mamaaw iwe esooar erhai ne epwe mmwenen ammwarhiu.
2905050081	Nee pwoong me nee raaen aan mwetefetaen rhag neeiin paeyi kkewe me weei rhug, aan gaen iyaekkepwas me wunei oanongan ngaeni faai.
2905060060	E rhiuwen taaw noa nge a weri Jesus, nge a fattapw ngaeni, nge a foat pwiugiuwtiw me weni mmwan,
29050700b0	nge a aekkepwas temoag tae, “Jesus, Naiun Deus iwe e oarosaen Taegias! Meeta minne wo tipaeni me reei? Iya tingoar ngaeniug mmwaen mesaen Deus pwe wosoapw aewwaeiraesiaei.”
290508006b	(E iura kkepas een pwe igiwe Jesus a faer kkepas ngaeni pwe, “Aniu aenneew, toowow me reen mwaaen na!”)
290509007e	Iwe, Jesus a aeiineow pwe, “Meeta itoamw?” Mwaaen we a paniuwaeni pwe, “Itaei nge Cchon, pwe aemaem aei igin towunap!”
29050a005d	Nge aniu aenneew we e tingoar maaw ngaeni rhag Jesus pwe esoapw asiiur wow me noan faniuw we.
29050b0049	Eyor eew cchon sino arapeto pwiuneoi we re mwongo wooan rhoangorhoang we.
29050c0091	Iwe aniu aenneew kkewe ra aeffaenipirhe ngaeni Jesus pwe, “Fangenoa aemaem neeiir sino kenaan, wa fang ngaenigemaem pwe aeipwe wartae wooar.”
29050d00f0	Jesus a fangenoa iir, nge aniu aenneew kkewe ra toowow saengi mwaaen we nge ra noa wartae wooar sino kkewe. Oanongaen cchon sino kkewe, iwe re aerepa riiungeras ra fattapw tiw me wenepeigin rhug we ittiw noan meoneoiniun we nge remoapw noa.
29050e00be	Mwaaen kkewe rhooan ffooanon sino ra fattapw noa nge ra noa oaronga fetaeneei miniwe ewen noan aepinoamw we me menaai kkewe. Aeremas ra noa ngaeni neniy we pwe repwe noa pipiiy miniwe a wen,
29050f00a4	nge igiwe ra itto reen Jesus, ra giuneei mwaaen we eyor cchon aniu aenneew wooan. A mooat igiwe nge e memmengaag, nge iiy man reepiy, iwe oanongeer ra maegin mesag.
2905100084	Iwe rhooawe reweri meeta we ewen ra fioangei ngaeniir aeremas meeta we a wen ngaeni mwaaen we eyor aniu aenneew wooan me sino kkewe.
2905110040	Iwe ra tingoar ngaeni Jesus pwe epwe siusaengi miniwe faniuweer.
2905120080	Nge igiwe Jesus a teeotae wooan pwoot we, mwaaen we eyor aniu aenneew wooan a tingoar ngaeni pwe, “Emmwen pwe ipwe tapweog?”
29051300b4	Nge Jesus ese mwerhaen. A aengaeni pwe, “Sefaaen noa noan imwoamw reen oamw famini nge wa fioangei ngaeniir minikka Soamwoon a feeori ngaeniug, iwe me aan igin gacch ngaeniug.”
29051400a8	Iwe mwaaen we a siusaengi, a noa noan oanongaen miniwe Seig Aepinoamw, a noa aepesa miniwe Jesus a feeori ngaeni. Oanongeer rhooa kkewe re rongorong nge ra igin riutae.
2905150071	Jesus a sefaaen noa epeig nooamw we. Reen ngaerhen meoneoiniun we nge regin towunap aeremas kka ra mwirhito reen.
290516006d	Jairus, erhai soamwoonin noan wutteer Jews we a itto, nge igiwe a weri Jesus, a aesirowu tiw me oaron pirheen
29051700b9	nge a tingoar aeffaenipirhe ngaeni pwe, “Aeterhooapwut mwittig na naeyi a igin cchoaw aan semwaai. Faaen pirhemw itto wopwe iseni tae poawumw wooan pwe epwe takketae me epwe menaw!”
290518007c	Iwe Jesus a tapweei noa mwaaen we. Re igin towunap aeremas kka ra tapweei noa Jesus ra aetietiy ngaeni oanongaen wenepeigin.
290519004b	Eno erhai rhooapwut neeiir eseiug aan peitaeg noa noan seig me ruwowu raeg,
29051a0082	inamwo igiwe a sefaaen me reer towunepeer toagota. A pwan naini oanongaen naiun senaapiy, nge faer egius mwo nge efaer kkaein noa.
29051b0071	Oatowe rhooapwut we a rongorong wunuunun kkepesaen Jesus, a itto me niugiusagiuriun neeiin pinowun aeremas kkewe,
29051c005a	nge a maengiy noan tipan pwe, “Aere i geotteopa rhag mengaagiun, nge ipwe mamaaw tae.”
29051d0088	Reen rhag oatowe e geotteopa mengaagiun, nge semwaai we aan a iug noa, nge a meyaefi wooan oanongan pwe a rhigar saengi waeiraes we aan.
29051e009a	Iwe rhag nge Jesus a meyaefi pwe eew kkeman a toowow saengi, iwe a toagun ngaeniir aeremas kkewe nge a aeiineeor pwe, “Iyo we a geotteopa mengaagiuy?”
29051f0092	Rhooan kkayeo kkewe naiun ra paniuwaeni pwe, “Woweriir aeremas kka re aetietiy ngaeniug rhag, nge meeta wa aeiineo iyo we a geotteopoag reen?”
290520003f	Nge Jesus a fanefetaen pwe epwe giuneei iyo we a feeori miniwe.
29052100af	Nge igiwe rhooapwut we a giuneei meeta we a wen ngaeni, a ngongotae reen aan mesag, iwe a itto foatotiw me oaron pirheen iwe a pwaeri ngaeni weneccheran meeta we a wen ngaeni.
2905220085	Iwe Jesus a aengaeni pwe, “Naeyi, oamw niugiuniug minne a aecchipwoag tae. Wonoa noan oapoas pwe wa rhigar saengi oamw waeiraes.”
29052300dd	Nge igiwe Jesus e rhiuwen kekkepas, aaemweoi rhooan pweipwogin kkepas ra itto me reen imwaen Jairus ra aengaeni pwe, “A mae noa rhooapwut we noawumw. E rhiuwen meeta ipitaen oamw itiwow angiurhiu no ngaeni sinsei na?”
2905240069	Nge Jesus ese aefaenniy meeta we re aepesa, nge a aengaeni Jairus pwe, “Wote mesag, niugiuniug rhag.”
290525005c	Jesus esa tipaeni no nge erhai epwe tapweei, pwe aaen Peter rhag me James me John iwe pwiin.
290526007e	Igiwe ra tooto reen imwaen Jairus, Jesus a giuneei aar pwurhopwurh fetaen me rongorong aar oacchorong me ngiuraegin aar saeng.
2905270097	Iwe a toonong noan iimw we a aengaeniir pwe, “Meeta oawwa pwurhopwurh fetaen reen? Meeta oawwa saeng reen? Aeteen nge ese mae, pwe aan rhag maiur.”
29052800d0	Iwe ra kekkaei aegini, iwe a asiiur wow oanongeer me noan iimw we, nge a paeniir seman me inaen aeterhooapwut we, me eoniurhai naiun rhooan kkayeo, iwe a paeniir nong noan sengkin we aeterhooapwut we ewon ee.
2905290083	A ammwarhiu tae paiun nge a aengaeni pwe, “Talitha koum!” faaen minneen nge, “Aeterhooapwut, i aengaeniug wopwe rhimwitae!”
29052a007f	E iutae rhag nge a faaeraeg fetaen. (Iya seig me ruwowu raegin.) Nge igiwe a wen miniwe oanongaen aeremas kkewe ra igin riutae.
29052b0084	Nge Jesus a aetiwenigiy ngaeniir pwe resoapw aengaeni mwo nge erhai, nge a pwan aengaeniir pwe, “Oaw ngaenneei meeta epwe angi”.
290601006f	Jesus a siusaengi pwiuneoi we nge a sefaaen ngaeni pwugusan, nge rhooan kkayeo kkewe naiun ra pwan tapweei noa.
2906020129	Wooan raaenin Sabbath nge a rhaepiy tae aan fenai noan wutteer Jews we. Re towunap aeremas igiwe nge igiwe rhooa rongorong aan fenai ra igin mwaar reen. Ra aeiineo pwe, “Iya minne e pwigi minikkeei me ee? Meeta taeppen reepiy e refang ngaeni? Ifa wusun nge a mmwen ngaeni aan feeori kkeman kaan?
2906030091	Saapw ieen taikusang we naiun Maria, iwe pwiin James, Joseph, Judas me Simon? Me saapw mwengeyan rhooapwut kka reno igeei?” Iwe resa aetiwa no.
29060400a5	Jesus a aengaeniir pwe, “Profeta eyor aesirowuur me noan oanongaen pwiuneoi, nge ese yor aesirowuur me noan sipegin pwuguseer, me reer aeremeseer me aar famini.”
290605007a	Ese mmwen epwe feeori kkeman me igiwe, pwe efaer aetekkaar tae rhag aaemweoi rhooa semwaai reen aan iseni tae paiun wooar.
2906060097	A gin ssef tae nee tipan reer aeremas kkewe esooar aar niugiuniug. Iwe Jesus a noa noan pwugos kkewe e arapeto, nge a fenai ngaeniir oanongeer aeremas.
29060700b0	A faingi fengaenniir rhooawe seig me riiurhai rhooan kkayeo nge a aefengaar noa riiurhai me riiurhai. A fang ngaeniir maemaeweer pwe repwe asiiur aniu aenneew me wooar aeremas,
29060800b1	nge a pwan anneogiu ngaeniir pwe, “Oawsoapw pwigi mwo nge eew meeta wooan aaemi saei pwe eew rhag yoyo, esoapw yor aenaemi, aaemi pwetoaw, esoapw yor senaapiy noan pwoarsaemi.
2906090040	Oaw nokka, nge oawsoapw pwigi mwo epeo ssiuwenin mengaagiumi.”
29060a0084	A pwan aengaeniir pwe, “Ese tiwegin iya re aetiwaegaemi me ee, oawno noan iimw naan toori aaemi oawpwe siu me reen aepinoamw naan.
29060b00e1	Ngaere oaw toori eew taeninimw, nge rese aetiwaegaemi aere aiussaening ngaenigaemi, oaw siusaengi pwiuneoi we nge oawwa iurhiugi noa ppweoniun pwiuneoi we me wooan pirhemi. Minna ina epwene no pwe eew atapeonneog ngaeniir.”
29060c0048	Iwe ra noa fenaiuw ngaeniir aeremas pwe repwe toagun saengi aar monofit.
29060d008c	Ra asiiur noa towunepaen aniu aenneew me wooar aeremas, nge ra aepiti ngaeniir tiikka towunepaen rhooa semwaai kkewe iwe ra aecchipwaar tae.
29060e00fb	Igiwe king Erotes a rongorong wunuunun kkepesaen Jesus, pwe itan a rheeoi noa wooan oanongaen pwiuneoi. Aaemweoi aeremas ra aepesa pwe “John Baptist a menaw sefaaen saengi mae noa! Ina faaen minne eyor maemaewan pwe epwe feeori kkeman kkeei reen.”
29060f007e	Aaemweoi re aepesa pwe, “Iiy Elijah.” Nge aaemweoi re aepesa pwe, “Iiy erhai profeta, taeppeer profeta kkewe mweoiwe.”
2906100075	Igiwe Erotes a rongorong miniwe, a aepesa pwe, “Iiy John Baptist we i gopiy noa iiuwan nge imwu a menaw sefaaen!”
29061100d6	Erotes miniwe e akkiuneo pwe repwe torofi John nge ra geoni iwe ra oatoranong noan kanepwus. Erotes a feeori minneei faaen itaen Herodias iwe a pwiuniuwaeni, nge rhooapwut een nge pwan pwiuniuwaen Philip iwe pwiin.
290612006f	John Baptist a aepini ngaeni Erotes pwe, “Ese fin pwe wopwe pwiuniuwaeni rhooapwut mwu pwiuniuwaen pwiimw!”
290613006f	Iwe Herodias a gin soong wooan John nge a gin mwerhaen pwe epwe niiy noa, nge ese mmwen ngaeni pwe reen Erotes.
29061400f5	Erotes e mesagiu John, pwe a giuneei pwe iiy erhai mwaaen mwamwaai nge essoar, iwe e aemmwena fetaeneei rhag. Erotes e aerhaengi aan epwe rongorong ngaeni aaen John fenai, inamwo aere egaen kkaein noa aenneewaen tipan iga egaen rongorong ngaeni.
29061500d2	Oarosan nge Herodias a yo ngaeni niunniuwaen we aan. Wooan raaenin wupwutiwen Erotes, igiwe efeeori eew gupwunnap faaen iteer naiun naiwiis, naiun soamwoonin sonotaw me aeremas kkewe re taegias me noan Galilee.
29061600f4	Oatowe rhooapwut we naiun Herodias a toonong nge a itinong pwaai, Erotes me rhooawe rhoaniuwan ra gin kker reen. Iwe king we a aengaeni aeterhooapwut we pwe, “Meeta wo tipaeni wopwe aeni? Ngaang ipwe ngaenneog ese tiwegin minne wo tipaeni.”
290617007a	A pwan ppwon ngaeni pwe, “Ngaang ipwe ngaenneog ese tiwegin meeta wo tingoar, inamwo esoapw me reen minne nemaeniaei!”
290618009b	Iwe aeterhooapwut we a noa aeiineow miniwe inan pwe, “Meeta ngaang ipwe tingoar?” Rhooapwut we inan a paniuwaeni pwe, “Minna rhimwen John Baptist.”
29061900b0	Iwe aeterhooapwut we a mwetekkaein sefaaen noa reen king we nge a tingoar ngaeni pwe, “I mwerhaen pwe igina rhag nge wopwe ngaenneaei rhimwen John Baptist noan eew saepiy.”
29061a0093	Minneen nge a gin aenneewa noa nee tipan king we, nge ese mmwen pwe epwe aesefaaeni pwe reen ppwon kkewe a feeori faaen meseer rhooa towunap kkewe.
29061b00a0	Iwe a fangenoa rhag erhai sonotaw nge a aengaeni pwe epwe pwigito rhimwen John. Iwe sonotaw we a noa, a noa reen noan kanepwus we, a noa gopiy noa iiuwaen John;
29061c0068	iwe a pwigito rhimw we noan eew saepiy a itto ngaenneei aeterhooapwut we, nge iya ngaenneei miniwe inan.
29061d006c	Nge igiwe rhooawe naiun John rhooan kkayeo ra rongorong, ra itto pwigi miniwe oanongan nge ra noa paeia noa.
29061e0070	Oapostonus kkewe ra sefaaeneto reen Jesus nge ra aengaeni oanongaen meeta ra feeori, pwan minikka ra aeni fenai.
29061f00e3	Igiwe a gin towunap aeremas kka re maegeto me maegenoa, Jesus me rhooan kkayeo kkewe naiun esa mmwen no repwe mwongo. Iwe a aengaeniir pwe, “Oawsa noa oaw giirh rhag eew pwiuneoi taaw noa, pwe oawpwe egius mmwenen aseoseo.”
290620005b	Iwe iir noa rhag ra noa wooan efoarh pwoot nge ra noa ngaeni eew pwiuneoi esooar aeremesan.
29062100cd	Nge towunepeer aeremas kka reweriir aar siunoa nge re giuneer pwe iir iyo, iwe ra siusaengi aepinoamwoor, ra fattapw noa me weni faniuw nge ra toori pwiuneoi we memmweer Jesus me rhooan kkayeo kkewe naiun.
29062200e1	Nge igiwe Jesus a teeotiw me wooan pwoot we, a giuneei pwuwaen aeremas kkewe, iwe nge a igin faayeeor, pwe ra aeffitaeg ngaeniir sheep kkewe esooar rhooan neginegiir. Iwe a rhaepiy tae aan fenaiuw ngaeniir towunepaen aegiaeg.
290623007a	Noan faefin we, rhooan kkayeo kkewe naiun ra itto reen nge ra aengaeni pwe, “E igin anniug noa igeei, nge a pwan pwoong.
2906240067	Wone fangenoa aeremas kena noan maat me pwugos kkomwu e arapeto pwe repwe noa chuwaai aeneer mwongo.”
29062500c4	Nge Jesus a aengaeniir pwe, “Aaemi oawpwe ngaenneer meeta repwe mwongo.” Iwe ra aeiineow pwe, “Wo mwerhaen aeipwe noa chuwaai fenoawa ngaeni riiuwapwiugiuw faiun silver, pwe repwe mwongo?”
29062600a4	Iwe Jesus a aeiineeor pwe, “Fitifai fenoawa eyor reemi? Oawnoa pipiiy.” Nge igiwe ra giuneei, ra aengaeni Jesus pwe, “A yor niffai fenoawa me riiurhai iig.”
29062700a0	Jesus aepesa ngaeniir rhooan kkayeo kkewe naiun pwe, “Oaw aengaeniir aeremas kena pwe repwe mooat tiw wooan fetin nge epwe imweoi noa aaemweoi me aaemweoi.”
2906280059	Iwe rhooanap we ra mooat tettaen noa, nge aaemweoiut aepwiugiuw, nge aaemweoiut aenimeig.
290629011c	Iwe Jesus a pwigi fenoawa we niffai me iig kkewe riiurhai, a fattae naaeng nge a fang ngaeni Deus aan aerhigerhig. A giniiy fenoawa kkewe a ngaenneer rhooan kkayeo kkewe naiun pwe repwe inetiy ngaeniir aeremas kkewe. A pwan giniiy iig kkewe riiurhai pwe epwe toaw wooar aeremas kkewe.
29062a0035	Oanongeer nge ra maegin mwongo iwe ra faeyemwaai noa.
29062b0070	Iwe rhooan kkayeo kkewe ra ioni fengaenniy iwe ra oawuta seig me ruwowu rhiug reen nusegin fenoawa me iig kkewe.
29062c0031	Iwe nepeer mwaaen kkewe re mwongo nge nimingeras.
29062d00e3	Iwe noan rhag oatowe nge Jesus a aepekkaar rhooan kkayeo kkewe naiun pwe repwe teeotae wooan pwoot we, nge ra gommwonoa Bethsaida iwe epeig meoneoiniun we, nge iiy a aefengaar noa aeremas kkewe pwe repwe sefaaen ngaeni nenieer.
29062e005f	Mwirin aan koapwong ngaeniir aeremas kkewe, a faaeraeg tae wooan eew rhug pwe epwe noa maeipin.
29062f0065	Oatowe a pwongonoa, pwoot we a toori nugunupaen meoneoiniun we, nge Jesus a iiy noa rhag weni faniuw.
29063000e7	Iwe a giuneei pwe rhooan kkayeo kkewe naiun ra aerhigaen fatiun, pwe iga re fatiun ngaeni aaeng; nge nepetaen enuuw me wonowu konook nee oatosor raaen nge a itto reer, nge e faaeraeg to weei saaet. Nge aetae epwene oanuuw saengiir,
2906310056	nge ra weri pwe a faaeraeg weei saaet. Ra maengiy pwe erhai aniu, nge ra aekkepwastae.
290632008e	Ra maegin mesag tae igiwe ra weri. Reen rhag oateen nge Jesus a kkepas ngaeniir pwe, “Oaw aemenetaegaemi! Ngaang minneei. Oawsoapw mesag!”
2906330062	Iwe Jesus a teeotae reer wooan pwoot we, nge aaeng we a maseoseotiw. Rhooan kkayeo kkewe ra mwaar,
2906340072	pwe rese metefaaegini meeta faaen miniwe Jesus enoa mmwenen oamwongoor rhooawe nimingeras reen, iwe rese iit faan.
290635006c	Iwe ra seraeg noa epeig meoneoiniun we iwe ra itto noan Gennesaret, nge ra noa feotaegini waa we waar me ee.
2906360046	Re tiwenong rhag me wooan pwoot we waar, nge aeremas ra aeginna Jesus.
290637008d	Iwe ra peres fetaen wooan oanongaen faniuw, pwe ese tiwegin iga re rongorong pwe eno e, nge ra pwigiir to rhooa semwaai kka rewon noan gieer.
2906380130	Iwe nge oanongaen pwiuneoi e Jesus enoa ee, noan pwugos, aere noan aepinoamw aere noan maat, nge aeremas repwe pweipwog to mane semwaai noan nenien chuwaai nge ra itto tingoar ngaeni Jesus pwe aere uwen aar mwo man semwaai geotteopa soapwon mengaagiun. Iwe oanongeer iyo kkewe re geotteopa ra mamaaw noa.
2907010057	Aaemweoi Pharisees me sinsein anniug kkewe re itto me Jerusalem ra mwirhito reen Jesus.
29070200c0	Ra giuneei pwe aaemweoi me neeiir naiun Jesus rhooan kkayeo kkewe ra mwongo wooan paiiur nge e nimaenneew, pwe rese toafi paiiur taeppen minna Pharisees re aengaeniir aeremas pwe repwe feeori.
29070300d6	(Pwe Pharisees me oanongeer Jews, re tapweei rhag miniwe rhaepeto kkewe aar ra aeni fenai ngaeniir: Re fasiun gaen toafi paiiur taeppen wunuunun toatoan pai na iir re fasiun feoffeeori weni mmwaen aar repwe mwongo;
29070400c9	nge rese pwan mwongo minikka e itto me noan imwaen chuwaai igine rese nniuwan mwo. Iwe nge repwan tapweei rhag ssowun anniug kkewe re fasiun aengaeniir, wunuunun aar toafi kkap, raaw, saepiy me gieer.)
29070500c6	Iwe Pharisees me sinsein anniug kkewe ra aeiineow Jesus pwe, “Meeta rhooan kkayeo kkomwu noawumw rese tapweei aar fenai rhaepeto kkewe aarh reen, nge ra faer mwongo wooan paiiur min nimaenneew?”
29070600fe	Jesus a paniuwaeniir pwe, “A gin weneeti meeta we Isaiah a faer fenaiuw pwe wunuunumi. Aaemi rhooa oatupwutupw, taeppen rhag aan foatogi: ‘Deus a aepesa pwe: Aeremas kkeei ra oassoamwooniaei rhag reen aar kkepas, nge nee tipeer a igin taaw saengiaei.
2907070070	Esooar ipitaen aar aesirowuwaei, pwe re fenaiuw aar aeremas anniug, nge ra feeori pwe aetae gaen aaei anniug.’
2907080052	“Aaemi oawwa oatoranoa aaen Deus anniug, nge oawwa tapweei feeoriaen aeremas.”
290709008e	Nge Jesus a soapwei noa pwe, “Oaw igin angmwamwaai reen aaemi oawpwe arhiuwa noa anniug kkewe aaen Deus minni aaemi oawpwe aemaemaewa kkomi.
29070a007d	Pwe Moses a aepesa pwe, ‘Wopwe aesirowu semoamw me inoamw,’ iwe me, ‘Iyo a oari seman aere inan, nge repwe niiy noa.’
29070b00af	Nge aaemi oawwa aepesa pwe aere erhai a yor reen aekkaew meeta epwe tipaengi ngaeni seman aere inan, nge a aepesa pwe, ‘Minneen nge Corban,’ (faaen minneen nge aaen Deus),
29070c0036	iwe a yor pweniun pwe esoapw tipaengi seman aere inan.
29070d0084	Reen taeppen fenai e oawwa aengaeniir aeremas nge e oamoai noa mwaeniaen Deus. Nge e towunap aegiaeg oawfeeori ikka e ieei wusun.”
29070e007e	Iwe Jesus a faingiir to pwuwaen aeremas kkewe nge a aengaeniir pwe, “Oaw aiussaening ngaeniaei oanongaemi, pwe oawpwe metaf.
29070f008e	Esooar meeta minne epwe toonong nee rhiumi nge epwe aenimaenneewagaemi noa. Pwe faer minne etowow me nee rhiumi minne epwe aenimaenneewagaemi.
2907100029	[Iyo a yor saeningan, epwe rongorong.]”
2907110099	Igiwe a mwet saengi aeremas kkewe a noa toonong nee iimw, iwe rhooan kkayeo kkewe naiun ra tingoar ngaeni pwe epwe aemmetefa ngaeniir faaen kkepas kkewe.
29071200aa	Jesus a aengaeniir pwe, “Iwe aaemi mwo nge oawse metaf pwan taeppen rhag ikkina aaemweoi? Oawse metaf? Esooar minne epwe toonong nee rhiumi nge epwe aenimaenneewagaemi,
29071300bf	pwe ese toonong noan pwunnomi pwe etonong noan upwaemi, mwirin a toowow saengi oanongaemi.” (Reen kkepas een nge Jesus a pwaeritae pwe oanongaen mwongo nge egacch pwe aeremas repwe mwongo.)
2907140061	Nge a soapwei noa nge aepesa pwe, “Meeta a toowow saengi nee rhiumi minne e aenimaenneewagaemi.
290715006e	Pwe saengi nee rhiumi me pwunnomi, a toowow niunniuwaen aenneew, feoffeeor aenneew fetaen, mwoarho, nni menaw,
290716008d	maiur ngaeni pwiuniuwaen erhai, rhegoaw me towunepaen min aenneew, oatupwutupw, mwechenia, noanowo, kkepas aenneew, oangonongon me tipoarorh.
2907170055	Oanongan feoffeeor kkeei nge etowow saengi nee rhiumi a itiwow aenimaenneewagaemi.”
29071800c2	Iwe Jesus a noa saengi igiwe a noa eew pwiuneoi e arap ngaeni aepinoamwon Tyre. A toonong noan eew iimw nge ese tipaeni pwe erhai epwe giuneei pwe a no igiwe, nge ese mmwenen wop ssiunaei igiwe.
290719009a	Iwe nge erhai rhooapwut eyor naiun aeterhooapwut ewartae aniu aenneew wooan, a rongorong wunuunun Jesus nge a itto reen nge a itto foatotiw oaron pirheen.
29071a00c8	Rhooapwut een nge erhai rhooapwuton Gentile, a wupwutiw noan faniuwaen Phoenicia iwe noan Syria. A tingoar aeffaenipirhe ngaeni Jesus pwe epwe asiuw wow aniu aenneew we me reen aeterhooapwut we naiun.
29071b0096	Nge Jesus a paniuwaeni pwe, “Sipwe mmwaen oamwongoor wonigaet. Ese mwamwaai pwe sipwe pwigi aeneer wonigaet mwongo nge sa oatora ngaeniir gonaag.”
29071c006d	Rhooapwut we a paniuwaeni pwe, “Menap, gonaag mwo nge re mwongo peipeyin aeneer wonigaet me faaen table.”
29071d009b	Iwe Jesus a aengaeni pwe, “Pwonno reen minimwu mwaenioamw, wone sefaaen noa nee iimw, pwe e aniu aenneew we a toowow me reen aeterhooapwut we noawumw.”
29071e0083	Iwe rhooapwut we a noa nee iimw nge a noa weri aetewe naiun pwe ewon noan gien, nge ennetaen pwe aniu aenneew we a siunoa me wooan.
29071f007c	Jesus a noa saengi faniuwaen Tyre a noa ngaeni Sidon toori meoneoiniuniun Galilee, nge a mwet nong noan faniuwaen Decapolis.
29072000a8	Aaemweoi aeremas ra noa pwigito reen Jesus erhai mwaaen e saeningapiung nge egin waeiraes epwe kkepas, nge ra aeffaenipirhe ngaeni Jesus pwe epwe iseni tae paiun wooan.
2907210088	Iwe Jesus a paeninoa mwaaen we saengiir aeremas kkewe, a tugunong noan saeningaen mwaaen we, nge a oattuffa, nge a geotteopa rheoniuwan.
290722007e	Mwirin Jesus a fattae naaeng, a nngas faeregit noa, nge a aengaeni mwaaen we pwe, “Ephphatha!” faaen nge “Sugaeg tae!”
290723006c	Iwe rhag nge mwaaen we a mmwen epwene rongorong, a saenetaeg noa rheon ngaerhen, nge a rhaepetae aan kkepas.
290724009d	Iwe Jesus a anniugiu ngaeniir aeremas kkewe pwe resoapw fioangei ngaeni mwo nge erhai; nge nepaen aan anniugiu ngaeniir, nge nepaen aar noa aepesa fetaeneei.
29072500cf	Oanongeer rhooawe re rongorong kkepas we ra gin mwaar. Ra aepesa pwe, “A igin mwamwaai oanongaen minikka a feeori. Epwan feeori mwo nge rhooa piung repwene rongorong, me rhooa parh eweri repwene kkepas.”
