2800000005	Matej
2901260077	O Isus vaćarda lenđe: “Ajde te dža i ane avera pašutne gava thaj e forura te vaćarav i odori. Golese aviljem!”
2901270058	Đelo ki sa i Galileja, vaćarda ane lenđe sinagoge thaj ikalda e benđen tare manuša.
290128007f	Tegani jekh gubavco avilo pašo Isus, pelo ke pe koča thaj molisada le vaćarindoj: “Te mangljan, tu šaj te sastare man!”
2901290056	E Isusese pelo žal, pružisada po va, dolda le thaj vaćarda: “Mangav, av sasto!”
29012a0044	Samo so vaćarda gova, i guba đeli lestar thaj o manuš sasa sasto.
29012b003e	Angleder so o Isus mukhlja te džal avral, strogo phenda lese:
29012c00c8	“Dikh te ma vaćare khanikase. Al tu dža i sikav tut e sveštenikose thaj inđar žrtva sar so zapovedisada o Mojsije ano po zakon bašo ćiro thodipe, te bi avola tut svedočanstvo angle lende.”
29012d00ca	Al kova manuš iklilo gothar thaj lija butenđe te vaćarol sa so sasa, pa golese o Isus naštine putarde te džal ane forura, nego ačhola sa ke pusta thana. Al e manuša avena ke leste tare sa e riga.
2902010052	Nekobor đive pale kava o Isus irisajlo ano Kafarnaum thaj šundilo kaj si čhere.
290202007b	A ćidije pe gothe pherdo džene thaj ni sasa than čak ni ke vudara te ačhol pe. A vov vaćarola lenđe o Lafi e Devleso.
290203004d	Tegani avile nesave štar džene thaj ande e manuše savo naštine te phirol.
29020400ae	Golese kaj gothe sesa but manuša a von naštine te aven dži o Isus, ćerde rupa ko tavano upreder e Isuseso šoro thaj mukhlje tele e manuše sa lese thanesa kaj pašljola.
290205006d	Kana o Isus dikhlja lengo pačajipe, vaćarda e nasvalese: “Čhaveja mingreja, oprostime si će grehura!”
290206004e	Gothe bešena nesave učitelja tare Mojsijaso zakon thaj ane peste pučlje pe:
290207004e	“So kava vaćarol? Hulil po Dol? Ko šaj oprostil e grehura sem jekh Dol?”
2902080079	O Isus sigate pe duxosa haljarda so von ane peste dije gođi thaj vaćarda lenđe: “Sose gija den gođi ane tumare ile?
290209009d	So si poločhe? Te phenol pe kolese savo našti phirol: ‘Oprostime si ćire grehura’, il te phenol pe ‘Ušti, le ćiro than e pašljimaso thaj phir’?
29020a008e	Al te džanen kaj me, o Čhavo e manušeso, isi man vlast ki phuv te oprostiv e grehura.” Gija o Isus phenda e manušese so naštine phirol:
29020b004a	“Tuće vaćarav! Ušti, le ćo than kaj pašljiljan thaj dža čhere.”
29020c00bc	Gova manuš uštilo, sigate lija po than kaj pašlilo thaj iklilo avri angle jakha savorenđe. Savore divisajle, slavisade e Devle thaj vaćarde: “Ni dikhljam dži akana gija khanči!”
29020d006a	Tegani o Isus đelo palem pašo Galilejsko jezero. But manuša ćidije pe paše leste thaj vov sikada len.
29020e009d	Sar načhola, dikhlja e Levi, e Alfejevese čhave, sar bešol ki carina thaj vaćarda lese: “Phir pale mande!” Thaj o Levi uštilo thaj đelo pale leste.
29020f00bb	Pale gova đelo o Isus te xal mangro ano čher e Levijaso. But carincura thaj grešnikura avile thaj xalje lesa thaj lese sikadencar. Gothe sesa but gasave manuša save phirena palo Isus.
29021000d3	Kana nesave učitelja tare Mojsijaso zakon save sesa fariseja dikhlje kaj xal e grešnikurencar thaj e carincurencar, pučlje lese sikaden: “Sose tumaro učitelji xal e carincurencar thaj e grešnikurencar?”
29021100ac	Kana gova šunda o Isus, vaćarda lenđe: “Ni trubul lekari e sastenđe, nego e nasvalenđe. Me ni aviljem te akharav te pokajin pe e pravednikura, nego e grešnikura.”
29021200c5	E sikade e Jovanese e Krstiteljese thaj e fariseja postisade. Nesave avile ko Isus thaj pučlje le: “Sose ćire sikade ni postin sar so postin e sikade e Jovanese thaj e sikade e farisejenđe?”
2902130090	A o Isus vaćarda lenđe: “Šaj li postin kola save avile ko abav kana o terno si lencar? Sa dži kaj si o terno lencar, von našti te postin.
290214004a	Al ka aven e đivesa kana ka len lendar e terne. Ane gova đive ka postin.
29021500a1	Khoni ni suvol po purano fostano nevo kotor e šejengo. Golese te ćerda gova, o nevo kotor ka ćidol pe kana ka thovol pe, a taro purano ka ćerdol pobari rupa.
29021600bf	A khoni ni čhorol i nevi mol ane purane morčha. Golese kaj i nevi mol ka pharavol e morčha thaj bi rumila pe i mol thaj e morčha. Golese nevi mol trubul te čhorol pe ane neve morčha.”
2902170065	Jekh savato o Isus thaj lese sikade phirde maškaro điv. Lese sikade odrumal lije te čhinen o điv.
2902180056	E fariseja vaćarde lese: “Dikh! Sose von ćeren kova so naj dozvolimo ko savato?”
2902190098	A o Isus phenda lenđe: “Džanav kaj čitisaden ano Sveto lil so ćerda o David kana ni sasa len so te xan a sesa bokhale, vov thaj kola so sesa lesa!
29021a00d0	Dija ano Čher e Devleso, ano vreme e Avijatareso e bare sveštenikoso thaj xalja e mangre save čhute pe sar žrtva, save khoni ni tromaje te xan sem e sveštenikura, a vov dija i kolenđe save sesa lesa.”
29021b0081	Tegani vaćarda lenđe o Isus: “O savato naj ćerdo te bi o manuš služila lese, nego si savato ćerdo te služil e manušese.
29021c0043	Golese me, o Čhavo e manušeso, sem Gospodari thaj taro savato.”
290301004d	Kana o Isus palem đelo andre ani sinagoga, sasa gothe manuš šuće vastesa.
2903020066	Nesave so gothe sesa dičhena po Isus da li ka sastarol e manuše ko savato te bi šaj optužinasa le.
2903030059	Thaj o Isus vaćarda e manušese e šuće vastesa: “Ava akari thaj ačh ano maškar!”
2903040099	Tegani o Isus pučlja len: “Troma li ko savato te ćera šukar il bilačhe, o džuvdipe te aračhol pe il te mudarol pe?” Al von khanči ni vaćarde.
29030500ac	O Isus dikhlja len holjasa thaj sasa žalno golese so lenđe ile zurajle. Tegani vaćarda e manušese: “Pruži ćiro va!” I vov pružisada piro va thaj leso va sastilo.
290306005c	E fariseja sigate iklile thaj lije te planirin e Irodese manušencar sar te mudaren e Isuse.
2903070068	O Isus đelo pe sikadencar ko Galilejsko jezero, a lencar đele but manuša tari Galileja thaj i Judeja,
29030800ac	taro Jerusalim thaj tari Idumeja thaj aver rig tari len o Jordan thaj tari okolina e Tirosi thaj e Sidonesi. Sa kola manuša avile ko Isus golese kaj šunde so vov ćerola.
290309005d	Tegani o Isus vaćarda pe sikadenđe te pripremin o čamco, te ma bi e manuša ćićidena le.
29030a0060	Golese so gova đive buten sastarda, e nasvale gurisajle premal leste te dolen le te bi sastona.
29030b0077	Kana bi dičhena le e bilačhe duxura, perena bi ke koča angle leste thaj bi dena vika: “Tu san e Devleso Čhavo!”
29030c0040	Thaj o Isus vaćarda lenđe po zurale te ma šunjaren ko si vov.
29030d005a	Pale gova o Isus uštilo ko brego thaj dija vika kolen saven manglja thaj von avile leste.
29030e0068	Lendar birisada dešudujen thaj akharda len apostolura, te aven lesa thaj te bičhalol len te propovedin
29030f002e	thaj te avol len zuralipe te ikalen e benđen.
290310005d	A kava si e alava tare Dešuduj saven birisada o Isus: O Simon (save o Isus dija alav Petar),
2903110072	o Jakov thaj leso phral o Jovane, e Zevedejevese čhave (len dija vika Voanirges, so si e “Čhave e gromose”),
290312006e	thaj o Andrija, o Filip, o Vartolomej, o Matej, o Toma, o Jakov e Alfejeveso čhavo, o Tadej, o Simon o Zilot,
290313002f	thaj e Juda o Iskariotsko (savo izdajisada le).
290314005d	Tegani o Isus ulilo ano čher thaj ćidije pe gaći but džene kaj naštine ni mangro te xan.
2903150077	Kana šunde kava e Isusese čherutne avile pale leste te inđaren le golese kaj vaćarde: “Kava iklilo tari gođi.”
29031600aa	A e učitelja tare Mojsijaso zakon save avile andaro Jerusalim vaćarde: “Ane leste si o Veelzevul savo si vladari e benđengo! Vov lese zuralimasa tradol e benđen.”
2903170075	Gija o Isus akharda len paše peste thaj lija te vaćarol lenđe ane paramiča: “Sose bi o Satana tradola e Satana?
290318004d	Te si o carstvo korkoro pestar ulado, gasavo carstvo ne bi šajine te ačhol.
2903190040	Te ani familija avol dži ulaipe, gasavi familija našti ačhol.
29031a0057	Te o Satana uštol korkoro pe peste thaj ulavol pe, našti te ačhol, nego ka properol.
29031b0095	Al khoni našti te dol ano čher e zurale manušese thaj te inđarol leso barvalipe angleder so ni phandol le. Tegani šaj te čorol sa andaro čher.
29031c005e	Čače vaćarav tumenđe: sa e grehura e manušenđe šaj oprostin pe thaj i hula savi phenen.
29031d007a	Al dži jekh savo hulil po Sveto Duxo, nikad ni ka oprostil pe lese. Nego si bango za ke sa e đivesa paše akava greh.”
29031e0075	Gova vaćarda lenđe o Isus golese kaj e učitelja tare Mojsijaso zakon vaćarde: “Ane leste si o bilačho duxo.”
29031f005e	Tegani avili e Isusesi dej thaj lese phrala. Sar ačhile avral, bičhalde jekhe te akharol le.
290320006d	Trujal leste bešle but manuša thaj phende lese: “Akh, avral si ći dej thaj će phrala thaj roden tut.”
2903210038	A o Isus pučlja len: “Ko si mi dej thaj me phrala?”
2903220069	Tegani dikhlja pe manuša so bešle trujal leste thaj vaćarda: “Dičhen, von si mi dej thaj me phrala!
290323005b	Golese, dži jekh savo ćerol e Devleso manglipe, gova si mo phral, mi phen thaj mi dej.”
29040100c1	O Isus palem lija te sikavol pašo Galilejsko jezero. Ćidije pe pherdo manuša paše leste, gija vov dija ano čamco po jezero thaj bešlo ane leste. A e manuša ačhile pašo jezero ki obala.
2904020041	Vov sikada len ane pherdo paramiča. Dži kaj sikada len, phenda:
2904030037	“Šunen! Jekh đive iklilo o sejači te sejil o seme.
2904040054	Dži kaj sejisada, nesavo seme pelo ko drom. Avile e čiriklja thaj sa xalje o seme.
290405006e	Nesavo seme pelo pe barale thana kaj ni sasa but phuv. Sigate lija te barol, golese kaj i phuv ni sasa duboko.
2904060067	Al kana o kham sasa zuralo, e biljke phabile thaj sigate šućile, golese so ni sasa len duboko koreno.
2904070062	Nesavo seme pelo ane kangre. E kangre barile thaj tasade le, gija o seme ni anda nisavo bijandipe.
290408009f	A nesavo seme pelo pi šukar phuv, bijanda, barilo thaj lija te dol lačho bijandipe, so sasa tranda, šovardeš thaj šel droma po but nego so sasa sejime.”
2904090041	Tegani o Isus vaćarda: “Kas isi kana te šunol, nek šunol.”
29040a0080	Kana o Isus ačhilo korkoro e dešuduje sikadencar thaj kolencar so ačhile lesa, von pučlje e Isuse so značin kala paramiča.
29040b00a7	Vov phenda lenđe: “Tumenđe dija pe te džanen so si garajipe taro Carstvo e Devleso, a kalenđe save si avral taro Carstvo e Devleso, sa vaćarol pe ane paramiča,
29040c00be	golese sar so pisil ano Sveto lil: ‘Ka dičhen thaj ka dičhen, al ni ka shvatin, a ka šunen thaj ka šunen, al ni ka haljaren, inače bi obratina pe thaj o Dol bi oprostila lenđe.’”
29040d0060	Tegani o Isus vaćarda lenđe: “Ni haljaren kaja paramič? Sar ka haljaren sa avera paramiča?
29040e002c	O sejači si kova savo sejil e Devleso Lafi.
29040f0097	Nesave manuša si sar seme ko drom kaj si sejimo e Devleso Lafi. Kala manuša šunen le, al avol o Satana thaj lol lendar so si sejimo ande lenđe ile.
2904100071	Avera manuša si sar o seme so si sejimo pe barale thana. Kala šunen o Lafi thaj sigate prihvatin le radujimasa,
2904110079	al naj len koreno ane peste thaj ićaren pe nesavo vreme. Kana avol bilačhipe thaj progonstvo zbog o Lafi, sigate peren.
290412004e	Avera manuša si sar seme so si sejimo ane kangre. Kala manuša šunen o Lafi,
2904130094	al ane lenđe ile si e brige kale svetose, želje bašo barvalipe thaj o manglipe za ke avera stvara, so tasaven o Lafi, gija ačhen bizo bijandipe.
29041400b1	Nesave si sar o seme so si sejimo pi lačhi phuv. Kala manuša šunen o Lafi, prihvatin le thaj anen bijandipe: tranda, šovardeš thaj šel droma po but nego so sasa sejime.”
290415009a	O Isus pučlja len: “Ko bi tumendar anola i svetiljka thaj bi čhuvola la talo čaro il talo than e sojimaso? Ni li čhuvol pe i svetiljka ke lako than?
2904160059	Golese, sa so si garado ka ikljol ko dičhipe thaj sa so si učhardo ka ikljol ko videlo.
290417002d	Te isi khanika kana te šunol, nek šunol.”
290418007f	Thaj vaćarda lenđe: “Pazin so šunen! Save merasa merin, gasave merasa ka meril pe tumenđe thaj ka dol pe tumenđe po but.
2904190066	Golese kaj kas isi džanglipe, ka dol pe lese po but, a kas naj, ka lol pe lestar i kova so isi le.”
29041a0060	Tegani o Isus vaćarda lenđe: “O Carstvo e Devleso si sar o manuš savo sejil o seme pi phuv.
29041b0062	Raćasa thaj đivesesa, da li sovol il uštol, o seme bijandol thaj barol, a vov i ni džanol sar.
29041c0064	I phuv korkori pestar dol o bijanipe: angleder i čar, pale gova o klaso, tegani ano klaso but điv.
29041d0069	Samo so zrelil o bijandipe, o manuš avol e lunesa te čhinol le, golese kaj si o vreme bašo ćidipe.”
29041e0064	Palem o Isus vaćarda: “Sar ka vaćara savo si o Carstvo e Devleso? Save paramičasa te sikava le?
29041f0061	Vov si sar o zrno tari gorušica, savo si emcikno tare sa e semenura savo sejil pe ani kaja phuv.
290420009c	Al kana si sejimo, barol thaj ačhol po baro taro sa o povrće savo mečhol raja, gaći bare kaj ane leso lado e čiriklja e nebose šaj ćeren gnezdura.”
2904210076	Gasave bute paramičencar vaćarola o Isus lenđe o Lafi e Devleso thaj sikavola gaći kobor šajine von te šunen le.
2904220067	Bize paramiča ni vaćarola lenđe khanči. A kana sasa e sikadencar korkoro, sa gova objasnila lenđe.
2904230062	Gova đive, kana peli i rat, o Isus vaćarda pe sikadenđe: “Ka nakha ki aver rig e jezerosi.”
290424006e	Gija mukhlje e manušen. E sikade čhute pe ano čamco kaj o Isus već sasa. Pale lende sesa i avera čamcura.
2904250066	Tegani avili zurali balval thaj e talasura čalade ano čamco, gijate da o čamco lija te pherdol paj.
2904260086	A o Isus suta ki paluni rig e čamcosi ko šerand. Džungade le thaj vaćarde lese: “Učitelju! Tuće sa jekh kaj amen ka tasiva?”
290427008f	O Isus uštilo thaj vaćarda pozurale e balvaljaće thaj naredisada e pajese: “Ačh, smiri tut!” I balval ačhili thaj khanči ni šundilo.
2904280052	Thaj pučlja pe sikaden: “Sose gaći daraljen? Vadži li naj tumen pačajipe?”
2904290064	Dolda len bari dar thaj jekh averese vaćarde: “Ko si kava, kaj i balval thaj o more šunen le?”
290501004b	O Isus thaj lese sikade avile ki aver rig e jezerosi paši Gerasinsko phuv.
2905020066	Kana iklilo o Isus taro čamco, sigate avilo premal leste andare limora manuš kas sasa bilačho duxo.
2905030051	Kava manuš bešola ane limora thaj khoni naštine te phandol le ni sinđirencar.
2905040085	But droma sasa phanglo sastrnencar thaj sinđirencar, al vov phaglja e sastrna thaj čhinola e sinđira. Khoni naštine te smiril le.
2905050095	Bizo ačhipe, đive thaj rat, o manuš ane kaste sasa o bilačho duxo, phirola maškare limora thaj ane bregura dola vika thaj čalavola pe barencar.
2905060048	Kana odural dikhlja e Isuse, prastija thaj pelo angle leste ke pe koča.
290507007b	Dija vika andare sa o glaso: “So manđe mandar, Isuse Čhaveja Embare Devleso? Xav tu sovli e Devlesa te ma muči man!”
2905080059	Golese kaj o Isus angleder phenda lese: “Iklji andar kava manuš, bilačheja duxona!”
290509007a	O Isus pučlja le: “Sar si ćo alav?” O manuš vaćarda lese: “Mo alav si Legion, golese kaj sam but, sar vojska.”
29050a0052	Thaj but molisada e Isuse te ma bičhalol e bilačhe duxuren avral tare kaja phuv.
29050b0029	A gothe, ko brego, xana čar pherdo bale.
29050c0052	Gija e bilačhe duxura molisade e Isuse: “Bičhal amen te dža ane kala bale.”
29050d00b3	Thaj o Isus mukhlja len. E bilačhe duxura iklile taro manuš thaj dije ane bale. Sigate e bale lije te našen taro brego ano more. Gothe sesa paše duj milje bale thaj sa tasile.
29050e0089	E manuša save arakhlje e balen, našle thaj kalestar vaćarde ano foro thaj ane pašutne thana. Gija e manuša avile te dičhen so sasa.
29050f008c	Kana avile pašo Isus, dikhlje e manuše ane kaste sasa i vojska e bilačhe duxurencar sar bešol urado thaj saste gođasa. Gova darada len.
2905100073	Kala save dikhlje sa gova vaćarde sa so sasa e manušesa ane kaste sesa e bilačhe duxura thaj so sasa e balencar.
290511003c	E manuša lije te molin e Isuse te džal andari lenđi phuv.
290512006a	Kana đelo o Isus ano čamco, molisada le kova manuš ane kaste sesa e bilačhe duxura te šaj džal lesa.
2905130099	O Isus ni mukhlja le, al vaćarda lese: “Dža čhere thaj vaćar ćirenđe so sasa tusa thaj so ćerda tuće o Gospod i kobor sasa milostivno tuće.”
2905140065	Gija o manuš đelo thaj lija te vaćarol ano Dekapolis so ćerda lese o Isus. Thaj savore divisajle.
2905150077	Kana o Isus đelo e čamcosa ki aver rig e jezerosi, ćidije pe but manuša paše leste. Dži kaj ačhilo pašo jezero,
2905160080	avilo jekh starešina tari sinagoga, kaso alav sasa Jair. Kana dikhlja e Isuse, pelo ke pe koča mujesa premali phuv angle leste
2905170086	thaj but molisada le: “Mi mangli čhejori si dži o meripe. Moliv tut, av thaj čhuv će vasta pe late, te sastol thaj te živil.”
290518004c	Gija o Isus đelo lesa, a pale leste đele i but manuša thaj ćićidije le.
2905190052	A gothe sasa nesavi džuvli, savi sasa nasvali dešuduj berš taro thavdipe o rat.
29051a0078	Voj but patisada thaj trošisada sa so sasa la tare lekara, al khanči ni pomognisade la thaj sasa laće sa po bilačhe.
29051b006d	Kana šunda taro Isus, nakhli palal tare lese dume maškar gola but manuša thaj dolda le tare leso ogrtači.
29051c0052	Golese kaj vaćarda ane peste: “Samo te dolav man pe lese šeja, ka sastivav!”
