0100000007	Genesis
05130900dc	if you keep all these commandments to do them, which I am commanding you today—commandments to love Yahweh your God and to always walk in his ways, then you must add three more cities for yourself, besides these three.
05130a00a2	Do this so that innocent blood is not shed in the midst of the land that Yahweh your God is giving you for as an inheritance, so that no bloodguilt may be on you.
05130b00a7	But if anyone hates his neighbor, lies in wait for him, rises up against him, and mortally wounds him so that he dies, and if he then flees into one of these cities—
05130c0095	then the elders of his city must send and bring him back from there, and turn him over into the hand of the responsible relative, so that he may die.
05130d0071	Your eye must not pity him; instead, you must eradicate the bloodguilt from Israel, that it may go well with you.
05130e00ba	You must not remove your neighbor's landmark that they set in place a long time ago, in your inheritance that you will inherit, in the land that Yahweh your God is giving you to possess.
05130f00ce	One sole witness must not rise up against a man for any iniquity, or for any sin, in any matter that he sins; at the mouth of two witnesses, or at the mouth of three witnesses, must any matter be confirmed.
0513100062	Suppose that an unrighteous witness rises up against any man to testify against him of wrongdoing.
0513110091	Then both men, the ones between whom the controversy exists, must stand before Yahweh, before the priests and the judges who serve in those days.
051312007e	The judges must make diligent inquiries; see, if the witness is a false witness and has testified falsely against his brother,
051313006c	then must you do to him, as he had wished to do to his brother; and you will remove the evil from among you.
0513140069	Then those who remain will hear and fear, and will from then on commit no longer any such evil among you.
051315006c	Your eyes must not pity; life will pay for life, eye for eye, tooth for tooth, hand for hand, foot for foot.
05140100e2	When you march out to battle against your enemies, and see horses, chariots, and a people more numerous than you, you must not be afraid of them; for Yahweh your God is with you, he who brought you up out of the land of Egypt.
051402005a	When you are about to enter into battle, the priest must approach and speak to the people.
05140300a3	He must say to them, 'Listen, Israel, you are going to battle against your enemies. Do not let your hearts faint. Do not fear or tremble. Do not be afraid of them.
051404006c	For Yahweh your God is the one who is going with you to fight for you against your enemies and to save you.'
05140500d9	The officers must speak to the people and say, 'What man is there who has built a new house and has not dedicated it? Let him go and return to his house, so that he does not die in battle and another man dedicates it.
0514060098	Is there anyone who has planted a vineyard and has not enjoyed its fruit? Let him go home, so he will not die in battle and another man enjoy its fruit.
051407009e	What man is there who is engaged to marry a woman but has not yet married her? Let him go home so that he does not die in battle and another man marries her.'
05140800cc	The officers must speak further to the people and say, 'What man is there who is fearful or fainthearted? Let him go and return to his house, so that his brother's heart does not melt like his own heart.'
051409005f	When the officers have finished speaking to the people, they must appoint commanders over them.
05140a0048	When you march up to attack a city, make those people an offer of peace.
