2800000005	Mateu
281412008a	“Ia noi nã alinãm tu Ierusalem, sh-Hiljiu a omlui va s-prida la mãrilji a preftsãlor sh-a scribilor. Elji va lu condamnã cu moarti,
28141300a0	va lu prida tu mãnjili a pãngãnjilor tsi s-lu pizueascã, va s-lu zãpãleascã shi va s-lu crutsiseascã. Ma elu a treia dzuã va s-nyeadzã dit mortsã.”
281414007c	Atumtsea, muma a hiljilor a Zevedeului s-apruche la Isus deadun cu hiljilji a ljei, cãdzu pri dintsã sh-lji-cãftã tsiva.
28141500a1	Sh-elu lj-dzãsi: “Tsi vrei?” Ea apãndisi: “Ursea tsi aeshti doi hiljilji a melji si apunã un di nandreapta sh-altu di nastãnga tu amirãriljea a ta.”
28141600be	Sh-Isusul apãndisi: “Voi nu shtits tsi cãftats. Putets s-bets voi cupa tsi mini va s-beu? [Shi s-vã pãtidzats cu pitedzlu cu cai mini va mi pitedz?]” Elji dzãsirã: “Ie, putem.”
281417011e	Elu lã dzãsi a lor: “Voi dealihea va s-bets cupa a mea. [Shi va s-vã patidzats cu pitedzlu cu cai mini va mi pitedz.] Ma nu easti tu mãna a mea tsi s-shãdets di nandrepta a mea icã di nastãnga a mea, cã atseli locuri suntu trã atselji tsi s-etimãsirã di la Tatãl a meu.”
2814180053	Sh-cãndu avdzãrã aesti zboari di dzatsi alantsã s-nãrãirã cu doi fratsãlji.
2814190095	Isusul lji acljimã ningã nãsu sh-lã dzãsi: “Voi lu shtits cã protslji a natsiunilor lji domneascã atselji sh-mãrilji au puteari pri nãshi,
28141a0066	ma namisa di voi nu va s-hibã ashã! Cathiun di voi tsi va hibã mari, s-hibã huzmichearlu a vostru,
28141b0049	shi caitsido di voi tsi va hibã protlu, prindi s-hibã sclavlu a vostru,
28141c0085	cã sh-Hiljiu a omlui nu vini tra s-lji huzmitipseascã, ma huzmitipseascã sh-di dari bana a lui ca arãscumpãrari trã multsã.”
28141d0049	Cãndu elji ma ishea di Ierico, un multsãmi mari ma nidzea dupã Isusul.
28141e0098	Sh-ia, doi orghi eara apunats ningã cali. Cãndu avdzãrã cã ma tritsea Isusul, apãrnjirã s-aurlã: “Njiluia-nã noi, Doamne, Hiljiu al David!”
28141f006e	Multsãmea lji vãrghea tsi s-pãpsea, ma elji aurla ma multu: “Njiluia-nã noi, Doamne, Hiljiu al David!”
2814200055	Atumtsea Isusul chindrui lji acljimã sh-lã ntribã: “Tsi vrets s-fac trã voi?”
281421003c	Elji dzãsirã: “Doamne, s-nã si dsicljidzã ocljilji.”
281422008c	Sh-Isusul aspusi njilã trã nãshi, bãgã mãna pri ocljilji a lor, sh-tu atsea oarã loarã videarea a ocljilor a lor sh-elji lu urmarã.
2815010081	Cãndu lji s-apruchearã a Ierusalemului shi agiumsirã tu Betfagã, aproapi di Muntili a Masnjilor, Isusul pitricu doi ucenitsi,
28150200ab	dzãcãnda a lor: “Imnats tu hoara tsi easti nãintea a voastrã, sh-atsia va aflats unã gumarã ligatã sh-gumãriclu cu nãsã. Dizligats-lji sh-adutsets-lji la mini!
2815030087	Sh-macã vãrã vã dsãtsi tsiva, dzãtsets-lji cã, ‘Domnul ari ananghi trã nãshi,’ sh-atsel va li sãlãgheascã trãoarã.”
2815040048	Tora aestã s-featsi tra si mplineascã tsi eara dzãsã di la prufitlu:
28150500b4	“Dzãtsets-lji a hiljiljei a Sionului: ‘Ia, ma ts-yini amirãlu a tãu, inimã-moali, acãlcat pri unã gumarã, njicã ca un gumãric, fãtat di un pravdã ti ngãrcari.’”
2815060044	Ucenjitsilji s-dusirã sh-featsirã ashã cum lji avea ursit Isusul.
2815070058	Adusirã gumara sh-gumãriclu, ashtirnarã pri nãsi mantelili a lor sh-Isusul s-alinã.
2815080080	Sh-unã multsãmi multu mar ashtirna mantelili a lor pri cali, iarã altsãlji frãndzea dedzi di ponji sh-li ashtirna pri cali.
28150900c9	Multsãnjili tsi yinea nãinti sh-atseali tsi lu urma, aurla, dzãcãnda: “Hosanna, a Hiljilui al David! Ghinicuvãntat s-hibã atsel tsi yini tu numa a Domnului! Hosanna tu locurili multi analti!”
28150a006e	Cãndu intrã Isusul tu Ierusalem, tutã cãsãbãlu si sculã pri cicioari, sh-dzãsi: “Cai easti aestu?”
28150b0059	Shi multseãmea apãndisi: “Aestu easti Isusul, prufitul di Nazaretul a Galileiljei.”
28150c00b7	Deapoea Isusul intrã tu templu sh-lji aĝuni tuts atselji tsi vindea sh-acumpãra tu templu sh-arustunã measili a alãxitorilor di pãradz shi scamnili a vinditorilor a purunghilor.
28150d0096	Sh-lã dzãsi a lor: “Easti scriatã: ‘Casa a mea va s-acljemã casã di pãrãcãlsiri,’ ma voi u avets turnatã ca un pishtireauã di furi.”
28150e0050	Atumtsea vinirã la nãsu tu templu orghi shi shcljiochi sh-Isusul lji vindicã.
28150f00b9	Ma mãrilji a preftsãlor shi scriblji s-nãrãirã cãndu vidzurã thavmatili tsi elu avea faptã shi cilimenjilji tsi dzãtsea cu harauã tu templu: “Hosanna a Hiljilui al David!”
28151000b7	Sh-lji dzãsirã: “Ma avdzã tini tsi dzãc aeshti?” Isusul lã dzãsi a lor: “Ie! Nu avets cãntatã pute: ‘Dit gura a njitsilor sh-a bebilor tini ai adratã alãvdari’?”
281511005b	Sh-dupã tsi lji alãsã atselji, ishi di cãsãbã cãtrã Betania, sh-aclo tricu noaptea.
281512003f	Dimineatsa curund, cãndu ma s-turna tu cãsãbã, lu lo foama.
28151300ab	Pri cali vidzu un hic sh-lji si-apruche, ma nu aflã tsiva, dicãt mash frãndzili sh-dzãsi: “S-nu s-leagã frut pute la tini di totãna!” Sh-hiclu s-uscã trãoarã.
2815140062	Sh-cãndu vidzurã aestã ucenitslji s-ciudisirã sh-dzãsirã: “Cum s-uscã hiclu trãoarã!”
28151500f5	Sh-Isusul apãndisi: “Dealihea vã dzãc, ma s-avets pisti shi s-nu ndoits, va s-fãtsets nu mash atsea tsi mini lji-feciu a hiclui, ma sh-canda s-lji dzãtsets aishtui munti: ‘Scoal-ti di aclo sh-arucã-ti tu amari’, aestã va si s-facã.
2815160045	Sh-itsido tsi cãftats tu pãrãcãlsiri, pistipsinda, va u-loats.”
28151700d7	Cãndu intrã tu templu, mãrilji a preftsãlor sh-aushilji a popului lji s-apruchearã candu ma lji nvitsa, sh-lu ntribarã: “Cu tsi autoritati li fatsi tini aesti lucri? Sh-cai ts-ari datã aestã autoritati?”
28151800a4	Sh-Isusul apãndisi: “Sh-mini va vã fac unã ntribari, sh-macã voi va nj-apãndisits, mini tutashã va vã dzãc, cã cu tsi autoritati li fac tuti aesti lucri.
28151900cf	Pitedzlu a Ioanului di iu vini? Di la tser icã di la oaminjilji?” Sh-elji minduea namisa di nãshi, dzãcãnda: “Ma s-lji dzãtsem di la tser, elu va nã dzãcã: ‘Cãtse atumtsea nu lji pistipsit?’
28151a006e	Macã va lj-dzãtsem, ‘di la oaminjilji,’ avem fricã di multsãmea, cã tuts lu acljeam Ioanul prufit.”
28151b00a5	Sh-lji-apãndisirã a Isusului, dzãcãnda: “Nu shtim.” Atumtsea elu lã dzãsi a lor: “Nitsi mini nu va vã dzãc cã cu tsi autoritati li fac aesti lucri.”
28151c007c	“Tsi minduits? Un om avea doi hilji sh-cum s-dusi cãtrã protlu, lji dzãsi: ‘Hilje, duti azã s-lucredzi tu ayinji!’
28151d0043	Elu apãndisi: ‘Nu voi,’ ma, ma nãpoi s-mitãnjusi shi s-dusi.
28151e0087	Deapoea tatãl s-turnã cãtrã a doilu shi lj-dzãsi sh-a lui unã soi. Sh-elu lj-apãndisi sh-dzãsi: ‘Ie, doamne,’ ma nu s-dusi.
28151f00d3	Cai di dolji lu featsi vrearea a tatãlui?” Elji lj-dzãsirã: “Protlu.” Isusul lã dzãsi a lor: “Dealihea vã dzãc cã taxidarilji sh-putanili va intrã nãinti di voi tu amirãriljea a tserurilor.”
28152000e7	Cã Ioanul vini la voi trã spuneari calea a ndriptatiljei, sh-voi nu lu pistipsit, iarã taxidarilji sh-putanili lji pistipsirã. Cu tut atsea, voi nitsi dupã tsi li avets vidzutã aesti lucri, nu vã mitunjãsit sh-nu pistipsit.
28152100f8	“Ascultats unã altã parabolã. Eara un nicuchir a casiljei, tsi siminã un ayinji, sh-u anvãrligã cu gardu shi sãpã un loc di stultsinari aua, sh-adrã un pirĝu di vigljari. Ayinjea lji u-pistipsi la niscãntsã ayinjeari sh-fudzi diparti.
2815220070	Cãndu vini chirolu di adunari, elu pitricu huzmichearlji a lui la ayinjearlji ti adunari partea a lui di fruti.
2815230081	Ma ayinjearlji lji acãtsarã huzmichearilji a lui, unu lu bãturã, alantu lu vãtãmarã, sh-a treilu lu vãtãmarã cu chetri.
2815240065	Nãpoi pitricu altsã huzmicheari, ma multsã di protslji, sh-ayinjearlji featsirã cu nãshi un soi.
2815250056	Tu soni, elu pitricu hiljiu a lui, dzãcãnda: ‘Di hiljiu a meu va aibã respect.’
2815260099	Ma ayinjearlji cãndu lu vidzurã hilj-su, dzãsirã un cu-alantu: ‘Aestu easti mushtinitorlu. Haidets, s-lu vãtãmãm shi s-lom mushtinirea a lui.’
2815270042	Sh-lu acãtsarã, lu arcarã nafoarã di ayinji sh-lu vãtãmarã.
2815280056	Tora, cãndu va yinã nicuchirlu a ayinjiljei, tsi va-l fac a ayinjearilor aishtor?”
2815290090	Elji dzãsirã: “Elu va lji vatãmã di tuts arãlji, sh-va lã-u da ayinjia la altsã ayinjear, tsi va s-da frutili tu chirolu tsi prindi.”
28152a00eb	Isusul lã dzãsi a lor: “Nu avets cãntatã pute la Scriturili: ‘Cheatra tsi masturilji u-scoasirã ca nilipsitã, s-featsi cheatra a chioshlui. Aestu easti ciudia tsi Domnul featsi sh-easti thãvmãtisit tu ocljilji a noshtri’?
28152b0083	Trã atsea mini ma vã dzãc a voauã, cã va vã si ljea amirãriljea a Dumnidzãlui, sh-va lj-si da a unui popul tsi va da fruti.
28152c0076	Sh-atsel tsi va s-cadã pri aestã cheatrã, va si s-frãngã, sh-atsel pri cai va s-cadã cheatra va si sãrãmã.”
28152d006e	Sh-mãrilji a preftsãlor sh-Fariseilji candu li avdzãra parabolili a lui, aduchirã cã ma grea trã nãshi.
28152e004e	Sh-cãfta s-lu acãtsa, ma avea fricã di populu, cã elji lu lugursea prufit.
2816010039	Sh-Isusul lã gri nãpoi a lor cu parabolã, dzãcãndã:
2816020058	“Amirãriljea a tserurilor lj-undzeashti a unui amirã, cai etimãsi numta a hiljilui.
2816030064	Sh-pitricu huzmichearlji a lui s-lã greascã a acljimatsãlor tu numtã, ma elji nu vrurã s-yinã.
28160400c5	Pitricu altsã huzmicheari, dzãcãnda: ‘Dzãtsets-lã a acljimatsãlor: Ia, mini am ndreaptã uspetsea, yitsãlji sh-nãmaljili grasi suntu tãljati, sh-itsido easti etimu. Haidets pi numtã.’
2816050056	Ma elji nu vrurã s-avdã shi s-dusirã, un tu agrul a lui sh-alantu tu lucrili a lui.
281606005b	Sh-alantsãlji dupã tsi acãtsarã huzmichearilji a lui, lji ngiurarã sh-lji vãtãmarã.
2816070087	Atumtsea amirãlu cãndu avdzã aestã, s-nãrãi sh-pitricu armata a lui lji afãnisi atselji vãtãmãtori sh-arsi cãsãbãlu a lor.
2816080063	Atumtsea lã dzãsi a huzmichearilor a lui: ‘Numta easti etimã, ma acljimatsãlji nu furã axii.
281609005a	Dutsets-vã la crutsisirea a cãljiurilor sh-acljimats pi numtã caitsido tsi s-aflats.’
28160a0084	Sh-huzmichearlji ishir pri cãljiuri, adunarã tuts atselji tsi aflarã, arãi sh-bunji, sh-loclu a numtãljei s-umplu cu acljimats.
28160b006e	Atumtsea amirãlu intrã s-veadã acljimatsãlji, sh-vidzu aclo un om tsi nu avea nviscut stranjili di numtã.
28160c005f	Amirãlu lj-dzãsi: ‘Oaspe cum intrash aoa ni avut stranji di nuntã?’ Sh-elu ncljisi gura.
28160d00b4	Atumtsea amirãlu lã dzãsi a servitorilor: ‘Ligats-lu di manji sh-di cicioari, sh-arucats-lu tu scutidlu di nafoarã. Aclo va hibã plãngul sh-cãrtsinirea a dintsãlor.’”
28160e0064	Isusul ncljisi zborlu a lui, dzãcãnda: “Multsã suntu acljimats, ma putsãnji suntu aleptsã.”
28160f004f	Atumtsea Fariseilji s-dipãrtarã shi s-minduirã, cum s-lu acãtsa tu cãbati.
28161000f8	Sh-pitricurã ucenjitsili a lor deadun cu Irodianjilji s-lji dzãtsea: “Nvitsãtore, noi shtim cã tini eshti alihios, sh-tsi nvetsi calea a Dumnidzãlui dupã alihea, sh-nu ti mealã di vãrã, cã tini nu vedz pãrearea di nafoarã a oamnjilor.
281611005b	Dzã-nã tora, cum mindueshti? Easti ndreptu si s-plãteascã taxa a Cezarului, icã nu?”
2816120054	Ma Isusul cunuscãnda arãutatea a lor, lã dzãsi: “Cãtse mi cãrtits, ipucrits?
2816130048	Spunets-nji denarlu a taxãljei.” Atumtsea elji lji spusirã un denar.
281614004d	Sh-elu lã dzãsi a lor: “A cui easti aestã fatsã sh-aestã scriturã?”
28161500a1	Elji lj-dzãsirã: “A Cesarului.” Atumtsea elu lã dzãsi a lor: “Dats-lã a Cesarului tsi easti a Cesarului sh-a Dumnidzãlui tsi easti a Dumnidzãlui.”
2816160047	Sh-elji cãndu avdzãra aestã, s-ciudisirã, lu alãsarã sh-fudzirã.
281617005a	Tu atsea dzuã vinirã la nãsu Saduceilji, tsi nu pistipsescu tu nyeari, sh-lu ntribarã,
28161800b7	dzãcãnda: “Nvitsãtore, Moisiul ari dzãsã: Macã vãrã moari sh-nu alasã cilimenji, fratili a lui si nsoarã cu muljearea a lui, tra s-lji alasã mushtinitori a fratiui a lui.
281619007e	Tora trã noi eara shapti frats, protlu si-nsurã sh-muri. Nu alãsã mushtinitori, sh-u alãsã muljeari-sa a fratilui a lui.
28161a0034	Ashã sh-a doilu, sh-a treilu, pãnã la a shaptilu.
28161b001b	Tu soni, muri sh-muljearea.
28161c0054	Tu nyeari, a cui di aeshti shapti va hibã muljearea? Cã tuts u avurã muljeari.”
28161d006a	Ma Isusul apãndisi: “Hits tu cãbati cã nu u cunushtets nitsi Scritura, nitsi putearea a Dumnidzãlui.
28161e006e	Tu nyeari oaminjilji nitsi va si-nsoarã sh-nitsi va si s-mãritã, ma elji va s-hibã ca anghilji tu tseruri.
28161f005c	Tora, trã nyearea a mortsãlor, nu avets cãntatã tsi vã easti dzãsã di la Dumnidzãlu:
2816200086	‘Mini escu Dumnidzãlu al Avraham, Dumnidzãlu al Isac sh-al Iacov’? Dumnidzãlu nu easti Dumnidzãlu a mortsãlor ma a yiilor.”
2816210045	Sh-multsãmea, cãndu li avdza aesti s-ciudisea di nvitsãtura a lui.
2816220063	Tora Fariseilji cãndu avdzãrã cã Isusul avea astupatã gura a Saduceiljilor, s-adunarã deadun.
2816230045	Sh-un di atselji, nvitsãtor di lege, ntribãnda, l-bãgã tu provã:
2816240035	“Nvitsãtore, cai easti ordinlu ma mari tu Lege?”
2816250085	Sh-Isusul dzãsi: “‘S-vrei Domnul, Dumnidzãlu a tãu, cu tutã inima a ta, cu tutã suflitlu a tãu, sh-cu tutã mintea a ta.’
2816260026	Aestã easti protlu sh-ma marli ordin.
281627005d	Sh-a doilu uni soi ca aestu easti: ‘S-vrei aproapilu a tãu uni soi ca cum ti vrei tini.’
281628003d	Di aesti doi ordinii si aspindzurã Legea sh-Prufitsãlji.”
2816290036	Tora cãndu s-adunarã Fariseilji, Isusul lji ntribã:
28162a005b	“Cum minduists voi trã Hristolu? Hiljilu a cui easti?” Elji dzãsirã: “Al David.”
28162b0063	Elu lã dzãsi a lor: “Ma cum, atumtsea Davidul, tu Duh, lu acljeamã ‘Domn’? Davidul dzãsi:
28162c009c	‘Domnul lj-ari dzãsã a Domnului a meu: Apun-ti tu nandreapta a mea pãnã cãndu mini s-bagã dushmanjilji a tãlji ca scamnã sum cicioarili a tali.’
28162d004a	Macã Davidul lu acljeami ‘Domnu’, cum poati s-hibã hiljilu a lui?”
28162e0058	Sh-vãrã nu putu s-lji apãndisea, sh-di atsea dzuã vãrã nu cutidzea s-lu ntriba ma.
281701003f	Atumtsea Isusul lã gri a multsãnjilor sh-a ucenitsilor a lui,
2817020046	shi dzãsi: “Scriblji sh-Fariseilji shidzurã pri scamnul al Moisiu.
2817030068	Trã atsea, vigljeats shi fãtsets itsi vã dzãc, ma nu fãtsets cum fac elji, cãtse dzãc, ma nu fac.
281704008e	Elji leagã sartsinji greali tsi s-poarta cu zori sh-li bagã pri plãtãrili a oamnjilor, ma elji nu vor s-li minã nitsi cu dzeaditlu a lor.
2817050089	Ma tuti faptili a lor li facã tra si s-veadã di oaminjilji, li lãrdzescu filacterili a lor sh-li lundzescu hirilji a stranjilor a lor.
2817060042	Arisescu protili locuri la uspetsi sh-protili locuri tu sinagodzi,
281707004b	sh-ncljinãciunjili tu pãdzi, shi si s-acljeamã ‘Rabi’ di oaminjilji.
2817080070	Ma voi, nu alãsats s-vã acljeamã ‘Rabi’, cã mash un easti Nvitsãtorlu a vostru, sh-voi tuts hits frats.
2817090072	Sh-pristi loc nu acljimats vãrã ‘tatãl’ a vostru, cã mash un easti Tatãlu a vostru. Elu easti tu tseruri.
28170a004e	Nu alãsats s-vã acljeamã printsu, cã un easti printsul a vostru: Hristolu.
28170b0035	Ma marli di voi prindi s-hibã huzmichiarlu a vostru.
28170c0056	Cã cai va si s-analtsã, va si s-apleacã, sh-cai va si s-apleacã, va si s-analtsã.
28170d00af	Ma cavai di voi Scribi sh-Farisei ipucrits! Cã ncljidets amirãriljea a tserurilor nãintea a oamnjilor. Cã nitsi voi nu intrats, nitsi nu alãsats atselji tsi vor s-intrã.
28170e00af	[Cavai di voi Scribi sh-Farisei ipucrits! Cã mãcats tu cãsili a veduvilor, shi trã ocljilji a lumiljei fãtsets pãrãcãlsiri lundzi, trã atsea voi va s-hits giudicats.]
28170f00c0	Cavai di voi Scribi sh-Farisei ipucrits! Cã tritsetsi amarea sh-loclu ti fãtseari prozelits, sh-cãndu vãrã, s-fatsi ahtar lu fãtsets hiljilu al Geehena, sh-di doauã ori ma arãu di voi.
28171000ab	Cavai di voi, cãlãuzi orghi tsi dzãtsets: ‘Macã vãrã si spigiurã pi templu nu easti tsiva, macã si spiugirã pi furiia a templui prindi s-tsãnã spigiurarea.’
281711004b	Glari sh-orghi! Cai easti ma mari: furia icã templu tsi sãmtsashti furia?
28171200a0	Voi ninga dzãtsets: ‘Ma atsel tsi va si spigiurã pi altarlu, nu easti tsiva, macã si spigiurã pi doara tsi easti pi nãsu, prindi s-tsãna spigiurarea.’
2817130044	Orghi! Cai easti ma marã: doara icã altarlu tsi sãmtsashti doara?
2817140066	Ma atsel tsi va si spigiurã pi altarlu, si spigiurã pi nãsu sh-pi itsi lucri tsi suntu pisti nãsu.
2817150064	Atsel tsi si spigiurã trã templu, si spigiurã trã nãsu sh-trã Dumnidzãlu tsi bãneadzã aclo.
2817160072	Ma atsel tsi va si spigiurã pri tserlu, si spigiurã pri thronlu al Dumnidzãu sh-pri atsel tsi shãdi pri nãsu.
2817170113	Cavai di voi Scribi sh-Farisei ipucritsi! Cã voi lugursits a dzatsea a mentãljei sh-a mãrariljei, a chiminãljei, shi alãsats dupã mãnã lucrili atseali ma greali a legiljei: ndriptatea, njila sh-pistea. Aesti lucri prindi s-li fãtsets ni alãsat dupã mãnã altãli.
2817180055	Cãlãuzi orghi, tsi sticurats biutura trã s-mutats cunuplu, ma ascãpitats cãmila!
28171900a2	Cavai di voi Scribi sh-Farisei ipucritsi! Cã curatsã partea di nafoarã a cupãljei, sh-a piatãljei, iarã di nãuntru suntu mplini cu arãchiri sh-cu zãlumi.
28171a005c	Fariseu orbu! Curã ma nãinti di nãuntru cupa sh-piata, sh-di nafoarã va s-hibã curatã.
28171b00b9	Cavai di voi Scribi sh-Farisei ipucritsi! Cã undzits ca murmintsã alghiti, tsi di nafoarã s-veadã mushati, ma nãuntru suntu mplini di oasili a mortsãlor sh-cu multã livushiturã.
28171c0079	Ashã shi voi di nafoarã vã aspunets a oaminjlor ca ndreptsã, ma di nãuntru hits mplinã di ipucrizii sh-di anapudii.
28171d0077	Cavai di voi Scribi sh-Farisei ipucritsi! Cã adrats murmintsãlji a prufitsãlor shi stulsits grochili a ndreptsãlor,
28171e0089	sh-dzãtsets: ‘Ma s-aveam bãnat tu chirolu a pãpãnjilor a noshtri, nu va avem prilucrat cu nãshi, la vãtãmarea a prufitsãlor.’
28171f006a	Zburãnda ashãtsi voi mãrtirsits contra di voi, cã hits hiljilji atsilor tsi vãtãmãrã prufitsãlji.
281720002f	Voi u-tritsest misura a pãpãnjilor a voshtri.
281721004e	Sherchi, pulji di nãpãrtitsi! Cum va s-ascãpats di giudicarea a Geheniljei?
28172200ee	Trã atsea, ia mini ma pitrec la voi prufitsi, shtiutsi shi srcibii. Voi niscantsã di nãshi va lji vãtãmats, sh-va lji crutsisits. Niscãntsã altsã va lji bãtets tu sinagogãli a voastri, sh-va lji avinats dit un cãsãbã tu altu,
28172300cd	tra s-cadã pri voi tutã sãndzili a ndreptsãlor, virsatã pri loc, di la sãndzili a ndreptului Abel panã la sãndzili al Zaharia, hiljilu al Barahia, tsi voi lu vãtãmat namisa di templu sh-di altar.
2817240047	Dealihea ma vã dzãc cã tuti aesti lucri va s-cadã pri aestã farã.
28172500e6	Ierusalem, Ierusalem, tsi li vatsãnji prufitsãlji sh-li vatsãnji cu chetri atselji pitricutsãlji la tini! Di cãti ori am vrutã s-adun hiljilji a tãlji ashãtsi cum aduni clocea puljilji a ljei sum areapti, ma voi nu vrutã!
2817260029	Ia, templul a vostru ma armãni shcretã.
281727009a	Cã mini ma vã dzãc, cã di tora sh-nclo nu va mi videts ma pãnã cãndu s-dzatsets: ‘Ghinicuvãntat s-hibã atsel tsi yini tu numa a Domnului!’”
2818010082	Tora cãndu Isusul ishi dit templu sh-ma s-dipãrta, ucenitsilji a lui lji s-apruchearã tsi s-lji spunea adãrãturili a templui.
28180200ac	Ma Isusul lã dzãsi a lor: “Nu li videts voi tuti aesti? Dealihea ma vã dzãc, cã aoa nu va s-armãnã vãrã cheatrã pristi cheatrã, cã tuti va s-hibã surpati.”
28180300e5	Deapoea cãndu elu shidzu tu Muntili a Masnjilor, lji s-apruchearã singur ucenitsilji u lui sh-lji dzãsirã: Nã-aspunã cãndu va s-undzeascã aesti lucri? Sh-cai va hibã semnu a vinitiãjei a ta sh-a bitisitãljei a etiljei?
