2800000007	Matthew
2c100a0090	After Paul saw the vision, we immediately endeavored to go on to Macedonia, concluding that the Lord had called us to preach the gospel to them.
2c100b0070	So we set sail from Troas and followed a straight course to Samothrace, and on the next day we went to Neapolis.
2c100c0095	From there we went on to Philippi, which is a Roman colony and a leading city of that district of Macedonia. We stayed in that city for several days.
2c100d00b1	On the Sabbath day we went outside the city to a riverside, where it was customary for there to be prayer. We sat down and began speaking to the women who had gathered together.
2c100e00c6	One of those listening to us was a woman named Lydia. She was a worshiper of God from the city of Thyatira and a seller of purple cloth. The Lord opened her heart to respond to what Paul was saying.
2c100f00ad	After she was baptized, along with her household, she urged us, “If you have judged me to be faithful to the Lord, come stay at my house.” And she persuaded us to do so.
2c101000a1	One day, as we were on our way to prayer, we were met by a slave girl who had a spirit of divination. She had brought her masters much profit by fortune-telling.
2c10110094	She followed along behind Paul and us and kept crying out, “These men are servants of the Most High God, who proclaim to us a way of salvation.”
2c101200cc	She kept on doing this for many days, and Paul became so annoyed that he turned and said to the spirit, “I command yoʋ in the name of Jesus Christ to come out of her.” And it came out that very hour.
2c1013009b	When her masters saw that their hope for profit was gone, they seized Paul and Silas, dragged them to the marketplace, and set them before the authorities.
2c10140071	After bringing them to the magistrates, they said, “These men are seriously disturbing our city. They are Jews,
2c1015005f	and they are proclaiming customs that are not lawful for us as Romans to accept or practice.”
2c10160082	The crowd rose up together against them, and the magistrates tore their garments off them and ordered them to be beaten with rods.
2c10170077	After inflicting many blows upon them, they threw them into prison, ordering the jailer to keep them under close guard.
2c10180063	When he received this order, he put them in the inner prison and fastened their feet in the stocks.
2c1019006e	About midnight Paul and Silas were praying and singing hymns to God, and the prisoners were listening to them.
2c101a009a	Suddenly there was a great earthquake, so that the foundations of the prison were shaken. Immediately all the doors opened, and all the chains came loose.
2c101b00af	Then the jailer was awakened, and when he saw that the doors of the prison were open, he drew his sword and was about to kill himself, assuming that the prisoners had escaped.
2c101c0056	But Paul cried out with a loud voice, “Do yoʋrself no harm, for we are all here.”
2c101d0057	Calling for lights, the jailer rushed in and fell down trembling before Paul and Silas.
2c101e004a	Then he brought them out and said, “Sirs, what must I do to be saved?”
2c101f0064	They said, “Believe in the Lord Jesus Christ, and yoʋ will be saved, yoʋ and yoʋr household.”
2c1020004d	Then they spoke the word of the Lord to him and to everyone in his household.
2c10210083	He then took them in that hour of the night and washed their wounds. Then he was baptized at once, along with his entire household.
2c102200a1	After bringing Paul and Silas into his house, he set a meal before them. And he rejoiced, along with his entire household, because he had come to believe in God.
2c10230059	When daybreak came, the magistrates sent their officers, saying, “Release those men.”
2c1024009a	So the jailer reported these words to Paul, saying, “The magistrates have sent orders for you to be released. Therefore come out now and go in peace.”
2c102500f4	But Paul said to them, “They beat us in public without a trial, even though we are Roman citizens, and they threw us into prison. And now they are sending us away secretly? Certainly not! Rather, let them come and escort us out themselves.”
2c1026008a	So the officers reported these words to the magistrates, and the magistrates were afraid when they heard that the men were Roman citizens.
2c10270077	So they came and spoke to them in a conciliatory manner. As they escorted them out, they begged them to leave the city.
2c10280086	So Paul and Silas came out of the prison and went to Lydia's house. And after seeing the brothers and encouraging them, they departed.
2c1101008f	When Paul and his companions had traveled through Amphipolis and Apollonia, they came to Thessalonica, where there was a synagogue of the Jews.
2c1102006a	As was his custom, Paul went in to them, and for three Sabbaths he reasoned with them from the Scriptures,
2c110300b1	explaining and presenting evidence that it was necessary for the Christ to suffer and to rise from the dead, saying, “This Jesus whom I am proclaiming to you is the Christ.”
2c11040086	Some of the Jews were persuaded and joined Paul and Silas, as did a large number of the devout Greeks and quite a few prominent women.
2c110500db	But the Jews who refused to believe rounded up some evil men from the marketplace and formed a mob, setting the city in an uproar. They attacked Jason's house, seeking to bring Paul and Silas out to the public assembly.
2c110600b6	But when they could not find them, they dragged Jason and some other brothers to the city officials, shouting, “These men who have turned the world upside down have come here also,
2c11070079	and Jason has welcomed them. They all act contrary to the decrees of Caesar, saying that there is another king, Jesus.”
2c1108004c	And they stirred up the crowd and the city officials who heard these things.
2c11090067	But when the city officials had received a security bond from Jason and the others, they released them.
2c110a007d	As soon as it was night the brothers sent Paul and Silas to Berea. When they arrived, they went to the synagogue of the Jews.
2c110b00b1	Now these Jews were more noble than those in Thessalonica, and they received the word with great eagerness, examining the Scriptures every day to see if what Paul said was true.
2c110c0067	As a result, many of them believed, as did quite a few of the Greek women of high standing and the men.
2c110d0093	But when the Jews of Thessalonica found out that Paul was proclaiming the word of God in Berea also, they went there as well, agitating the crowds.
2c110e0076	Then the brothers immediately sent Paul away, as though he were going by sea, but Silas and Timothy remained in Berea.
2c110f00a3	Those who escorted Paul brought him as far as Athens, and after they had received an order for Silas and Timothy to come to him as soon as possible, they departed.
