2800000005	Matej
2a0d0a0035	I jekh savato sar o Isus sikaj ine ani jekh sinagoga,
2a0d0b0093	adari inele nesavi đuvli kola o bišukar duho ćerela ine te ovel namborme. Oj inele grbavo dešu ofto berš hem nisar našti ine te ispravini pe.
2a0d0c0076	Kad o Isus dikhlja la, vičinđa la kora peste hem phenđa laće: “Đuvlije, oslobodimi injan taro to nambormipe!”
2a0d0d005c	I čhivđa ple vasta upro late, a oj otojekhvar ispravinđa pe hem lelja te slavini e Devle.
2a0d0e00cd	Tegani e sinagogakoro vođa, holjame so o Isus sasljarđa ko savato, phenđa e narodose: “Isi šov dive ano kurko ko save šaj te ćerel pe buti! Ko adala dive aven hem oven sasljarde, a na ko savato!”
2a0d0f009a	A o Gospod Isus phenđa lese: “Dujemujengere injen! Tumen li ko savato na phravena tumare guruve ili tumare here taro jasle te legaren le te pijel pani?
2a0d1000ac	A akajai đuvli oto pleme e Avraamesoro kola o Sotoni ićerđa phandlja dešu ofto berš. Oj li na valjani te ovel phravdi taro akala lancija e nambormipasere ko savato?”
2a0d110087	Kad phenđa adava, lađandile sare kola inele protiv leste, a sa avera manuša radujinde pe zako sa o šukar delja save o Isus ćerđa.
2a0d120057	Tegani o Isus phenđa: “Savesei slično o carstvo e Devlesoro? Soja te uporedinav le?
2a0d13009f	Sličnoi e semese oti gorušica save o manuš lelja hem frdinđa pese ki bašta. Ov barilo hem ulo kaš, hem o čiriklja ćerde gnezdija upro lesere granke.”
2a0d14003d	I palem phenđa: “Soja te uporedinav o carstvo e Devlesoro?
2a0d150075	Sličnoi e kvascose save i đuvli lelja hem čhivđa ano but baro čaro vareja, i ov ćerđa sa o humer te uštel.”
2a0d16006a	I sar o Isus džala ine ple dromeja đi ko Jerusalim, nakhela ine ko dizja hem ko gava hem sikaj e narodo.
2a0d170060	I neko pučlja le: “Gospode, samo li hari manuša ka oven spasime?” A o Isus phenđa lenđe:
2a0d18008f	“Den sa tumendar te đerdinen maškaro tesno udar e nebosoro adalese so but džene, vaćerava tumenđe, ka roden te đerdinen, ali naka šaj.
2a0d1900dc	Kad o domaćini ka uštel hem ka phandel o udar, ka ovel kasno. Tegani ka terđoven avri hem ka khuven ko udar vaćerindoj: ‘Gospodarona, phrav amenđe!’ Ali ov ka phenel tumenđe: ‘Na džanav tumen kotar injen.’
2a0d1a005b	Tegani ka phenen: ‘Haljam hem piljam tuja, hem tu sikavđan ko amare dizjengere droma.’
2a0d1b006c	A ov ka phenel: ‘Na džanav tumen kotar injen. Ciden tumen mandar, sare tumen kola ćerena bišukaripe!’
2a0d1c00a9	Tegani ka ovel baro rojba hem krciba e dandengoro tari dukh kad ka dikhen e Avraame, e Isaake, e Jakove hem sa e prorokonen ano carstvo e Devlesoro, a tumen frdime avri.
2a0d1d0085	O manuša ka aven taro istok hem taro zapad, taro sever hem taro jug hem ka čhiven pe uzalo astali ki gozba ano carstvo e Devlesoro.
2a0d1e0074	Ače, okola kolai akana prva tegani ka oven zadnja, a okola kolen akate dikhena sar zadnjonen adari ka oven prva.”
2a0d1f008e	I tegani nesave fariseja ale koro Isus hem phende lese: “Dža akatar ko nesavo aver than, adalese so o caro o Irod mangela te mudari tut.”
2a0d2000a3	O Isus phenđa lenđe: “Džan hem vaćeren adala lisicaće: ‘Ka ispudinav e demonen hem ka sasljarav avdive hem tejsa, a ko trito dive završinava mli buti.’
2a0d210092	Ali avdive, tejsa hem prektejsa valjani te džav mle dromeja, adalese so izgledini dai o Jerusalim than kote sa o proroci valjani te oven mudarde.
2a0d2200d0	Jerusalime, Jerusalime, tu savo mudareja e prorokonen hem frdeja bara upro okola kolai tuće bičhalde! But puti mangljum te čedav te manušen sar i khani ple pilićken talo ple phaka, ali tumen na mangljen!
2a0d2300a4	Ače, to čher ka ovel napustime! I vaćerava tumenđe da čače naka dikhen man đikote na phenena: ‘Blagoslovimei okova kova avela ano anav e Gospodesoro!’”
2a0e010096	I ko jekh savato, o Isus inele vičime ko čher nesave farisejengere vođasoro te hal maro, i dželo. Sare so inele adari, šukar ine posmatrinena le,
2a0e02005d	adalese so anglo leste inele nesavo namborme manuš kasere vasta hem o pre inele pherde pani.
2a0e03008a	I o Isus pučlja e učiteljen e Zakonestar hem e farisejen: “Palo e Mojsijasoro zakoni, tromal pe li te sasljari pe ko savato ili na?”
2a0e040071	A on ništa na phende. Tegani o Isus čhivđa plo vas upro namborme manuš, sasljarđa le hem muklja le te džal.
2a0e050088	A olenđe phenđa: “So mislinena tumaro čhavo ili tumaro guruv ko savato perela ano bunari, na li sigate ka ikalen le ine adathar?”
2a0e060023	I na ine len so te phenen ko adava.
2a0e070073	Kad o Isus dikhlja sar o gostija kola ale te han rodenafse najšukar thana bešibnase, phenđa lenđe akaja priča:
2a0e080088	“Kad injan vičime nekase ko bijav, ma beš ko najšukar than, adalese so šaj maškaro vičime isi nesavo manuš kovai po baro tutar.
2a0e09007f	Tegani okova so vičinđa tut ka phenel će: ‘De to than akalese.’ Tegani ka ove lađardo, i ka dža te dole o zadnjo than.
2a0e0a00cd	Nego, kad injan vičime, dža hem beš ko zadnjo than. Kad ka dikhel tut okova so vičinđa tut ka phenel će: ‘Amala, ava beš ko po šukar than!’ Tegani sa o gostija ka dikhen kobor injan poštujime.
2a0e0b0053	Adalese, ko pes povazdela, ka ovel peravdo; a ko ponizini pe, ka ovel povazdime.”
2a0e0c0104	Tegani o Isus phenđa okolese so vičinđa le: “Kad vičineja gostonen ko ručko ili ki večera, ma vičin samo te amalen, te phraljen, te familija, hem te barvale komšijen. Te vičinđan olen, hem on tut ka vičinen ko hajba kora pumende sar te irinen će.
2a0e0d0055	Nego, kad vičineja ko hajba, vičin e čororen, e sakatimen, e bangen hem e kororen.
2a0e0e008d	Tegani ka ove blagoslovime, adalese so olen nane sar te irinen će. A o Devel ka irini će tegani kad ka vazdel taro mule e pravednikonen.”
2a0e0f008c	Kad adava šunđa jekh okolendar so beštine uzalo astali, phenđa e Isusese: “Bahtaloi okova kova ka hal maro ano carstvo e Devlesoro!”
2a0e100061	A ko adava, o Isus phenđa lese: “Nesavo manuš ćerđa bari gozba hem vičinđa bute manušen.
2a0e11006c	I kad sa inele ćerdo hajbnase, bičhalđa ple sluga te phenel e vičimenđe: ‘Sai akana spremno. Aven!’
2a0e1200ca	Ali jekh pala avereste lelje te phenen lese sose našti te aven. O prvo phenđa lese: ‘Činđum njiva i valjani te džav te dikhav la. Molinava tut, vaćer te gospodarese da adalese našti te avav.’
2a0e130096	O dujto phenđa: ‘Samo so činđum deše guruven i džava te dikhav sar ka orinen. Molinava tut, vaćer te gospodarese da adalese našti te avav.’
2a0e140047	O trito phenđa: ‘Samo so ženinđum man i adalese našti te avav.’
2a0e1500e3	I o sluga irinđa pe hem phenđa sa adava ple gospodarese. Tegani o gospodari holjanđa i phenđa ple slugase: ‘Siđar, ikljov ko droma e dizjakere hem ko trgija i ana akari e čororen, e sakatimen, e kororen hem e bangen.’
2a0e16006f	Kad o sluga ćerđa adava, phenđa: ‘Gospodarona, ćerđum ađahar sar so naredinđan, ali pana isi thana.’
2a0e170080	I o gospodari phenđa lese: ‘Ikljov avri tari diz ko droma hem ko staze hem terin e manušen te aven te ovel pherdo mlo čher.
2a0e18005e	Vaćerava tumenđe da nijekh okole manušendar kola inele vičime naka hal ki mli gozba.’”
2a0e19005a	I but manuša džana ine dromeja palo Isus. Ov irinđa pe nakoro lende hem phenđa lenđe:
2a0e1a00ec	“Te neko mangela te ovel mlo učeniko, valjani te volini man but više nego ple dade hem pla daja, pla romnja hem ple čhaven, ple phraljen hem ple phenjen, više nego plo dživdipe. Te na ćerđa ađahar, našti te ovel mlo učeniko.
2a0e1b004d	Ko na akhari plo krsto hem na džala pala mande, našti te ovel mlo učeniko.
2a0e1c0091	Adalese so, ko tumendar ka lel ine te vazdel kula, a angleder adalestar te na bešel te računini o troško te dikhel ka šaj li te završini la?
2a0e1d0070	Te samo čhivđa o temelji, i na ačhola le pare te završini đi o kraj, sare kola ka dikhen adava ka asan lese
2a0e1e0055	hem ka phenen: ‘Akava manuš lelja te vazdel kula, a našti ine te završini la!’
2a0e1f00d9	Ili, kova caro kad džala te arakhi pe ko mariba avere caronencar, angleder adalestar na bešela te razmislini šukar ka šaj li ple deše hiljadencar te marel pe adaleja kova avela protiv leste ple biše hiljadencar?
2a0e200072	Te našti, ka bičhali ple manušen koro aver caro, sar pana na alo paše, te pučen le savei o uslovija zako mir.
2a0e210056	Ađahar da svako tumendar kova na mukela sa so isi le, našti te ovel mlo učeniko.”
2a0e22005e	Tegani o Isus phenđa: “Šukari o lon. Ali te našalđa plo londipe, soja ov ka lonđari pe?
2a0e230068	Esavko nane šukar ni zaki phuv ni zako đubrivo, nego frdela pe. Kas isi kana te šunel, nek šunel!”
2a0f01004c	But carinici hem prešunde grešnici čedena pe ine uzalo Isus te šunen le.
2a0f020089	A o fariseja hem o učitelja e Zakonestar lelje te gunđinen vaćerindoj: “Akava primini kora peste e grešnikonen hem hala olencar.”
2a0f03002b	Adalese o Isus phenđa lenđe akaja priča:
2a0f0400b4	“Te nekas tumendar isi šel bakre i jekh olendar našaldilo, so ka ćerel? Ka ačhaj e enjavardešu enjen ko polje hem ka džal te rodel e našalde bakre sa đikote na arakhi le.
2a0f05003a	I kad ka arakhi le, ka radujini pe, ka čhivel le ko piče
2a0f0600a4	hem ka legari le čhere. Tegani ka vičini ple amalen hem ple komšijen kora peste hem ka phenel lenđe: ‘Radujinen tumen mancar! Arakhljum mle našalde bakre.’
2a0f0700ae	Vaćerava tumenđe, ađahar da ano nebo ka ovel po bari radost zako jekh grešniko kad pokajini pe nego li zako enjavardešu enja pravednici kolenđe na valjani pokajanje.”
2a0f0800c9	O Isus phenđa hem akava: “Ili te nesava đuvlja isi deš srebrna kovanice, i jekh našali, so ka ćerel? Ka tharel i svetiljka, ka šulaj o čher hem šukar ka rodel i kovanica đikote na arakhi la.
2a0f0900a3	I kad ka arakhi la, ka vičini ple amalinjen hem ple komšiken kora peste hem ka phenel lenđe: ‘Radujinen tumen mancar! Arakhljum i kovanica savi našalđum.’
2a0f0a0070	Ađahar, vaćerava tumenđe, ovela radost maškaro anđelja e Devlesere zako jekh grešniko kova pokajini pe.”
2a0f0b0032	I o Isus phenđa: “Jekhe manuše ine duj čhave.
2a0f0c009c	I o tikneder čhavo phenđa ple dadese: ‘Dade, de man akana o deo te barvalipnastar so pripadini maje.’ I ađahar o dad podelinđa lenđe plo barvalipe.
2a0f0d0093	I palo nekobor dive o tikneder čhavo čedinđa sa so inole, dželo ki durutni phuv hem adari halja sa plo barvalipe ađahar so živinđa dilikane.
2a0f0e0058	Kad trošinđa sa o pare, ulo baro bokhalipe ani adaja phuv i tegani na inole so te hal.
2a0f0f0078	I dželo te ćerel buti koro jekh manuš kova živinđa adari. Adava manuš bičhalđa le pese ko polje te arakhi balen.
2a0f10006a	O čhavo edobor inele bokhalo da manglja te hal adava so hana o bale, ali niko na dinđa le čak ni adava.
2a0f11007f	A kad lelja te razmislini šukar, phenđa ana peste: Mle dadesere bućarnen isi da buderi hajbnase, a me akate merava bokhatar!
2a0f12006d	Ka uštav hem ka irinav man koro mlo dad hem ka phenav lese: ‘Dade, grešinđum anglo Devel hem angla tute!
2a0f130077	Na injum dostojno akana te vičinav man to čhavo. Molinava tut, le man sar jekhe bućarne te ćerav buti kora tute.’
2a0f1400ab	I uštino hem lelja te džal koro plo dad. Pana sar inele dur, lesoro dad dikhlja le sar avela, pelo lese žal, prastandilo nakoro leste, zagrlinđa le hem čumudinđa le.
2a0f15007f	Tegani o čhavo phenđa: ‘Dade, grešinđum anglo Devel hem angla tute! Na injum dostojno akana te vičinav man to čhavo.’
2a0f160085	A o dad phenđa ple slugenđe: ‘Sig anen o najšužo ogrtači hem urjaven le! Čhiven lese i angrustik ko naj hem o sandale ko pre!
2a0f170042	Anen okole thuljarde telco te čhinen, te ha hem te veselina amen,
2a0f180079	adalese so akava mlo čhavo inele mulo, a akana oživinđa, inele našaldo, a akanai arakhlo.’ I lelje te veselinen pe.
2a0f190080	A lesoro phureder čhavo ćerela ine buti ki njiva. I ko iriba, sar avela ine paše uzalo čher, šunđa bašaliba hem čheliba.
2a0f1a0037	Tegani vičinđa jekhe sluga te pučel le so ulo adava.
2a0f1b0082	O sluga phenđa lese: ‘To phral irinđa pe čhere. To dad čhinđa e thuljarde telco adalese so dikhlja le dživde hem saste.’
2a0f1c0078	I o phureder čhavo holjanđa hem na manglja te đerdini ko čher. Tegani lesoro dad iklilo hem molinđa le te đerdini.
2a0f1d00b3	A ov phenđa ple dadese: ‘Ače, sa edobor berša sar robo kandava tut hem nikad na phagljum to lafi, a nijekhvar na dinđan man ni buzore te šaj mle amalencar te veselinav man.
2a0f1e0065	A kad alo akava to čhavo, kova halja to barvalipe e kurvencar, tu čhinđan lese thuljarde telco.’
2a0f1f0058	A lesoro dad phenđa lese: ‘Mlo čhavo, tu stalno injan mancar. I sa soi mlo – kloi.
2a0f2000a1	Ali, valjanđam ađahar te veselina amen hem te radujina amen adalese so akava, to phral, inele mulo, a akana oživinđa; inele našaldo, a akanai arakhlo!’”
2a10010074	O Isus ple učenikonenđe vaćerđa: “Jekhe barvale manuše ine upravniko kole tužinde da halja lesoro barvalipe.
2a100200bd	I o barvalo vičinđa le hem phenđa lese: ‘So šunava tutar adava? Ana maje o spisko te dikhav so ćerđan mle parencar adalese so našti više te ćere buti kora mande sar upravniko!’
2a10030098	Tegani o upravniko phenđa ana peste: ‘So ka ćerav kad mlo gospodari ka cidel man tari buti? Na injum edobor zoralo te handav, a lađava te prosinav.
2a10040068	Džanav so te ćerav te šaj o manuša priminen man pumenđe ano čhera kad ka ovav cidime tari buti.’
2a10050064	I vičinđa sa ple gospodaresere dužnikonen, i pučlja e prvone: ‘Kobor aveja mle gospodarese?’
2a1006009a	A ov phenđa: ‘Šel burija uljeja.’ Tegani o upravniko phenđa lese: ‘Siđar le to lil kaj pisime kobor aveja lese hem čhiv da aveja lese pinda.’
2a100700b6	I pučlja avere: ‘A tu kobor aveja mle gospodarese?’ A ov phenđa: ‘Šel burija điveja.’ I olese da phenđa o upravniko: ‘Le to lil hem čhiv da aveja lese oftovardeš.’
2a100800e6	I o gospodari pohvalinđa e nepoštenone upravniko so inele džando hem so ađahar postupinđa. Akava mothoj dai o manuša akale svetosere po džande ko postupci premalo okolende kolai slična olenđe, nego o manuša e svetlosere.
2a100900b4	Vaćerava tumenđe: ćeren tumenđe amalen ađahar so ka pomožinen lenđe akala phuvjakere barvalipnaja, te šaj, kad ka nakhel adava barvalipe, te oven primime ano večna čhera.
2a100a0093	Kovai verno ano najtikore buća, ov ka ovel verno hem ano najbare; a kova nane pravedno ano najtikore buća, ov naka ovel pravedno hem ano najbare.
2a100b0068	Te na injen verna ano akala phuvjakoro barvalipe, ko ka mukel tumenđe ano vasta o čačikano barvalipe?
2a100c0044	Te na injenle verna ano averesoro barvalipe, ko ka del tumen tumaro?
2a100d00c0	Nijekh sluga našti kandel duje gospodaren. Ili ka mrzini jekhe, a ka volini e dujtone; ili jekhese ka ovel poslušno, a e dujtone naka podnosini. Našti kanden hem e Devle hem o barvalipe.”
2a100e0058	Sa adava, so vaćerđa o Isus, šunde o fariseja kola but volinde pare, i asandile lese.
2a100f00b6	A o Isus phenđa lenđe: “Tumen injen adala so ćerena tumen pravedna anglo manuša, ali o Devel džanel tumare vile. Okova soi but vredno e manušenđe, adavai gadno e Devlese.”
2a101000e6	Tegani o Isus phenđa: “O Zakoni e Mojsijasoro hem o Lila e prorokonengere sikavena ine e manušen đi o aviba e Jovanesoro, a od tegani propovedini pe o Šukar lafi taro carstvo e Devlesoro hem svako nasilno đerdini ano leste.
2a10110058	A palem, po lokhe o nebo hem i phuv te nakhen, negoli jekh slovo oto Zakoni te properel.
2a1012008c	Jekh primer: Ko tumendar ačhaj pla romnja hem lela avera, ćerela preljuba. Hem ko lela romnja kola o rom muklja, isto ćerela preljuba.”
2a1013008d	O Isus phenđa: “Inele nesavo barvalo manuš kova urjela pe ine sa ano najšuže šeja hem taro dive ko dive hala ine sa najšukar habinja.
2a10140059	Angli lesiri kapija sa ano čirevija pašljola ine nesavo čororo manuš palo anav Lazar.
2a10150092	Ov but manglja te čaljari pe e troškendar save perena ine taro astali e barvalesoro. Čak hem o đukle avena ine hem ližinena lesere čirevija.
2a10160066	Kad mulo o čororo, o anđelja legarde le e Avraamese ki angali. I o barvalo da mulo hem inele parume.
2a10170080	I ano than e mulengoro, ano bare muke, o barvalo vazdinđa ple jaćha hem odural dikhlja e Avraame hem e Lazare lese ani angali.
2a101800c0	Tegani vičinđa: ‘Dade Avraame, smilujin tut maje hem bičhal e Lazare te čhivel samo hari plo naj ano pani hem te avel te šudari mli čhib, adalese so but injum mučime ani akaja jag.’
2a101900ac	A o Avraam phenđa: ‘Mlo čhavo, setin tut da priminđan to šukaripe tuće ko dživdipe, a o Lazar plo bišukaripe. A akanai e Lazarese šukar akate, a tu mučineja tut.
2a101a008f	Sem adava, isi bari provalija maškar amende hem tumende i te manglja neko te nakhel akatar kora tumende ili adathar kora amende, naka šaj.’
2a101b005e	A o barvalo phenđa: ‘Onda molinava tut, dade Avraame, bičhal e Lazare mle dadese ko čher.
2a101c0068	Adari isi man pandž phralja. Nek o Lazar upozorini len, te na aven hem on ko akava than e mukengoro.’
