2800000007	Matthew
2904140089	And those sown on good ground are they that hear the word, and receive it, and bear fruits, by thirties, and by sixties, and by hundreds.
290415007c	And he said to them: Is a lamp brought to be placed under a bushel, or under a bed? Is it not to be placed on a light-stand?
290416006c	For there is nothing hid, which will not be exposed; and nothing concealed, which will not be made manifest.
290417002b	If any one have ears to hear, let him hear.
2904180096	And he said to them: Take heed what ye hear: with what measure ye measure, it shall be measured to you: and there shall more be given to you who hear.
2904190070	For to him that hath, will more be given; and from him that hath not, even what he hath, will be taken from him.
29041a0054	And he said: So is the kingdom of God, as if a man should cast seed into the ground,
29041b0069	and should sleep and rise, by night and by day, and the seed should grow an shoot up, he knoweth not how.
29041c007d	For the earth bringeth forth the fruit; first the plant, and subsequently the ear, and at last the complete wheat in the ear.
29041d005c	And when the fruit is ripe, immediately cometh the sickle, because the harvest hath arrived.
29041e0065	And he said: To what shall we liken the kingdom of God? and with what similitude shall we compare it?
29041f0074	It is like a grain of mustard seed which, when it is sown in the earth, is the least of all seeds sown on the earth;
2904200091	and when it is sown it springeth up, and becometh greater than all herbs, and produceth great branches, so that birds can lodge under its shadow.
2904210064	And by many such similitudes, similitudes such as they could hear, Jesus discoursed with the people.
2904220080	And without similitudes he did not converse with them: but to his disciples, between himself and them, he explained every thing.
2904230051	And he said to them, the same day at evening: Let us pass over to the other side.
2904240081	And they sent away the multitudes: and they conducted him in the ship as he was. And there were also with him other little ships.
2904250067	And there was a great tempest and wind: and the waves beat upon the ship, and it was near being filled.
290426009a	And Jesus was asleep on a pillow in the hinder part of the ship. And they came and awoke him, and said to him: Our Rabbi, carest thou not, that we perish?
290427007a	And he arose, and rebuked the wind, and said to the sea: Cease; be still. And the wind ceased, and there was a great calm.
2904280047	And he said to them: Why were ye so fearful? and why have ye not faith?
2904290076	And they feared with great fear: and they said, one to another: Who is this, that even the winds and the sea obey him!
290501004a	And he came to the other side of the sea, to the country of the Gadarenes.
290502006f	And as he went out of the ship, there met him from the place of sepulchres a man in whom was an unclean spirit.
2905030052	And he dwelt in the place of sepulchres; and no one could confine him with chains:
290504008f	because, as often as he had been confined with fetters and chains, he had broken the chains and burst the fetters: and no one could subdue him.
2905050073	And continually, by night and by day, he was in the place of sepulchres, and cried and wounded himself with stones.
290506003f	And when he saw Jesus at a distance, he ran and worshipped him;
2905070094	and cried with a loud voice, and said: What have I to do with thee, Jesus, thou Son of the High God? I adjure thee by God, that thou torment me not.
2905080041	For he had said to him: Come out of the man, thou unclean spirit.
2905090065	And he demanded of him: What is thy name? And he replied to him: Our name is Legion; for we are many.
29050a0048	And he besought him much, that he would not send him out of the country.
29050b0043	And there was there by the mountain, a great herd of swine grazing.
29050c0058	And the demons besought him, and said: Send us upon those swine, that we may enter them.
29050d00c3	And he permitted them. And those unclean spirits went out, and entered the swine: and the herd, of about two thousand, ran to a precipice, and fell into the sea, and were strangled in the waters.
29050e0077	And they who tended them, fled and told it in the city and in the villages: and they came out to see what had occurred.
29050f0099	And: they came to Jesus, and saw him in whom the demons had been, him in whom had been the legion, clothed, and sober, and sitting; and they were afraid.
290510006d	And those who had seen it told them how it occurred to him who had the demons, and also concerning the swine.
2905110042	And they began to request him, that he would go from their border.
2905120059	And as he ascended the ship, the late demoniac requested that he might continue with him.
290513008e	And he suffered him not, but said to him: Go home to thy people, and tell them what the Lord hath done for thee, and hath compassionated thee.
2905140066	And he went, and began to publish in Decapolis, what Jesus had done for him. And they were all amazed.
2905150082	And when Jesus had passed by ship to the other side, great multitudes again assembled about him as he was on the shore of the sea.
290516006a	And one of the rulers of the synagogue, whose name was Jairus, came, and, on seeing him, fell at his feet,
2905170089	and besought him much, and said to him: My daughter is very sick; but come and lay thy hand on her, and she will be cured, and will live.
2905180050	And Jesus went with him; and a great company attended him, and pressed upon him.
290519003a	And a woman who had had a defluxion of blood twelve years,
